ID,Description,poi_Cat,poi_Qty,bg_Cat,bg_Qty,pvalue,p.adjust,qvalue,geneID,Count,Cat,foldEnrichment
GO:0051169,nuclear transport,34,414,337,16854,2.91074323879529e-12,4.0908070601902136e-10,3.531191139696391e-10,PPP1R12A/RGS14/PSIP1/NPM1/TXN/HCLS1/SNRPB/NUP62/NUP153/EMD/NCBP2/EIF6/MAGOH/SNRPG/SNRPD2/SNRPD3/RAN/RPL23/EIF5A/SARNP/SRSF3/SRSF11/SRSF1/AKAP13/SRSF9/SLBP/ELAVL1/SRSF7/SMG6/GEMIN6/PARK7/UPF3B/ENY2/RBM8A,34,BP,4.10725497785232
GO:1903311,regulation of mRNA metabolic process,32,414,335,16854,5.497867692301434e-11,6.8682621207899024e-9,5.928694751230318e-9,PSMD14/PSMA7/NUDT21/SRSF10/PSMD10/NPM1/VIM/SON/PSMA1/PSMA2/PTBP1/PSMB8/PSMB5/PRDX6/FUS/PSMB10/PSMB2/FXR1/NCBP2/PSME3/MAGOH/SRSF3/SRSF9/PABPC4/ELAVL1/SRSF7/LARP1/SERBP1/PSMF1/LARP4B/SLTM/RBM8A,32,BP,3.8887302617348043
GO:0006457,protein folding,25,414,221,16854,2.1563909455502764e-10,2.5976809497646723e-8,2.2423223140571672e-8,AIP/DFFA/PPIH/SGTA/SELENOF/TBCA/BAG2/PPIB/ERP29/PEX19/ST13/RAD23B/VBP1/PPIA/FKBP1A/CSNK2A1/UBXN1/PDIA6/CDC37/PFDN5/TTC1/ERP44/CHORDC1/PFDN2/NUDC,25,BP,4.605220014427175
GO:0071166,ribonucleoprotein complex localization,19,414,128,16854,3.25613314419149e-10,3.6609790317859656e-8,3.160162904152162e-8,NPM1/NUP62/NUP153/NCBP2/EIF6/MAGOH/RAN/EIF5A/SARNP/SRSF3/SRSF11/SRSF1/SRSF9/SLBP/SRSF7/SMG6/UPF3B/ENY2/RBM8A,19,BP,6.042912137681159
GO:0034248,regulation of cellular amide metabolic process,34,414,411,16854,6.488712957908894e-10,6.632251153644455e-8,5.724969710231579e-8,DDX3X/NPM1/VIM/CDK4/EIF4B/RPL10/RPL22/TSFM/SRP9/FXR1/NCBP2/EIF5/EIF6/MTPN/MAGOH/RPS14/RPS4X/RPL30/RPL38/EIF5A/SARNP/EIF4H/ELAVL1/LARP1/TRMT10C/LSM14A/LARP4B/PUS7/ATXN2/UQCC2/TACO1/UPF3B/TIGAR/RBM8A,34,BP,3.367749215416623
GO:0051236,establishment of RNA localization,21,414,196,16854,1.624815704575552e-8,1.3701258428833342e-6,1.1826947996989413e-6,NPM1/NUP62/NUP153/NCBP2/EIF6/MAGOH/RAN/EIF5A/SARNP/SRSF3/SRSF11/SRSF1/SRSF9/SLBP/SRSF7/SMG6/ATXN2/UPF3B/ENY2/RTRAF/RBM8A,21,BP,4.361801242236025
GO:1903362,regulation of cellular protein catabolic process,23,414,249,16854,5.563300938066579e-8,4.264775923658766e-6,3.6813613384430996e-6,PSMD14/SGTA/PSMD10/BAG2/GPX1/ANXA2/CTSC/USP14/RAD23A/RAD23B/UBE2K/PSME3/SUMO2/RPL23/RPL11/CSNK2A1/UBXN1/UBE2V2/PSMF1/PARK7/UQCC2/PSME3IP1/UBQLN4,23,BP,3.760374832663989
GO:0031503,protein-containing complex localization,24,414,278,16854,1.0313891660663721e-7,7.485673333951289e-6,6.461645089240958e-6,STX7/NPM1/ARL3/NUP62/NUP153/NCBP2/EIF6/MAGOH/RAB11A/RAN/EIF5A/SARNP/SRSF3/SRSF11/SRSF1/SRSF9/SCRIB/SLBP/PCM1/SRSF7/SMG6/UPF3B/ENY2/RBM8A,24,BP,3.514544885830466
GO:0038095,Fc-epsilon receptor signaling pathway,15,414,113,16854,1.119978112665239e-7,7.870179529208022e-6,6.793551446561516e-6,PSMD14/PSMA7/PSMD10/BCL10/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/PSME3/GRB2/PPP3R1/SKP1/PSMF1,15,BP,5.404001539053482
GO:0031349,positive regulation of defense response,27,414,345,16854,1.2383272978147537e-7,8.353755951058327e-6,7.2109753805381235e-006,PSMD14/PSMA7/PSMD10/BCL10/PSMA1/PSMA2/PSMB8/PSMB5/DDT/PSMB10/MATR3/PSMB2/CTSC/UBE2K/PSME3/SKP1/MEF2C/IL16/TNIP1/NONO/TRADD/LRSAM1/LSM14A/PSPC1/PSMF1/PARK7/GPSM3,27,BP,3.1860113421550094
GO:0070498,interleukin-1-mediated signaling pathway,14,414,100,16854,1.5132082557542777e-7,1.0007944013057213e-5,8.638873138114205e-6,PSMD14/PSMA7/PSMD10/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/UBE2N/PSME3/SKP1/SQSTM1/PSMF1,14,BP,5.699420289855071
GO:0042255,ribosome assembly,11,414,60,16854,1.9986570717105057e-7,1.2719755288451954e-5,1.0979712930191181e-5,DDX3X/NPM1/RPL10/EIF6/RPS14/RPS28/RPL11/RPL38/RPL24/MRTO4/MRPS7,11,BP,7.463526570048309
GO:1902036,regulation of hematopoietic stem cell differentiation,12,414,74,16854,2.282585768134315e-7,1.4257707029476008e-5,1.2307275311227125e-5,PSMD14/PSMA7/PSMD10/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/PSME3/PSMF1/PUS7,12,BP,6.6016451233842535
GO:0002478,antigen processing and presentation of exogenous peptide antigen,18,414,174,16854,2.9494702335252895e-7,1.686197135200136e-5,1.4555280403088227e-5,PSMD14/PSMA7/PSMD10/HLA-DPB1/CLTA/CTSS/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/CAPZB/PSMB2/PSME3/KLC1/DCTN2/PSMF1/LGMN,18,BP,4.211394302848575
GO:0061418,regulation of transcription from RNA polymerase II promoter in response to hypoxia,12,414,77,16854,3.57686765743589e-7,1.977831903037911e-5,1.7072676342480883e-5,PSMD14/PSMA7/PSMD10/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/PSME3/ELOC/PSMF1,12,BP,6.344438170525127
GO:0019079,viral genome replication,15,414,125,16854,4.289399175908923e-7,2.3335715194098063e-5,2.0143426350703023e-5,DDX3X/PPIH/LAMTOR5/STAU1/PPIB/DEK/RAD23A/PPIA/TNIP1/EEA1/PCBP1/PCBP2/LARP1/ISG20/VAPA,15,BP,4.885217391304348
GO:0002218,activation of innate immune response,16,414,146,16854,6.18845763148655e-7,3.162676907727899e-5,2.7300277206844975e-5,PSMD14/PSMA7/PSMD10/BCL10/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/MATR3/PSMB2/PSME3/SKP1/NONO/PSPC1/PSMF1,16,BP,4.4613857454834225
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,13,414,97,16854,7.054380929607001e-7,3.399203839366345e-5,2.9341981430515737e-5,PSMD14/PSMA7/PSMD10/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/PSME3/SKP1/PSMF1/TAOK3,13,BP,5.45599880472135
GO:1902750,negative regulation of cell cycle G2/M phase transition,13,414,108,16854,2.4413399122679726e-6,1.0042243322048624e-4,8.668480356011825e-5,PSMD14/PSMA7/PSMD10/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/PSME3/SKP1/PSMF1/TAOK3,13,BP,4.900295222758991
GO:0070671,response to interleukin-12,9,414,49,16854,2.5680170562175857e-6,1.0436050036893874e-4,9.008414936585722e-5,AIP/SOD2/ANXA2/SNRPA1/MIF/CFL1/PPIA/GSTO1/CNN2,9,BP,7.477373558118899
GO:0015949,nucleobase-containing small molecule interconversion,7,414,27,16854,2.9775494185602316e-6,1.1956278796194835e-4,1.0320678811701254e-4,NME1/NME2/DTYMK/CMPK1/DUT/GLRX/AK2,7,BP,10.554482018250132
GO:2000736,regulation of stem cell differentiation,13,414,111,16854,3.3311388216457083e-6,1.2914863500472384e-4,1.1148130648121028e-4,PSMD14/PSMA7/NUDT21/PSMD10/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/PSME3/PSMF1/PUS7,13,BP,4.767854811333072
GO:0038061,NIK/NF-kappaB signaling,16,414,168,16854,4.010603259092033e-6,1.519973572237913e-4,1.3120435972381505e-4,PSMD14/DDX3X/PSMA7/PSMD10/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/RASSF2/PSME3/SKP1/TRADD/TRIP6/PSMF1,16,BP,3.877156659765355
GO:0016072,rRNA metabolic process,19,414,231,16854,4.549897229643815e-6,1.7052003728431763e-4,1.4719316651689814e-4,RPL35A/RPL7/RPL14/EIF6/RPS8/RPS16/RPS14/LSM6/RPL7A/RPS6/RPS25/RPS28/RPL11/RPS21/ISG20/TRIR/NIFK/MRTO4/UTP11,19,BP,3.3484534788882616
GO:0016579,protein deubiquitination,21,414,276,16854,4.937538973250036e-6,1.8301449403046563e-4,1.5797840138819663e-4,PSMD14/PSMA7/SNX3/PSMD10/UCHL3/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/USP14/RAD23A/RAD23B/PSME3/UBXN1/TNIP1/ADRM1/PSMF1/PARK7/ENY2,21,BP,3.0975110270951483
GO:0060071,"Wnt signaling pathway, planar cell polarity pathway",12,414,108,16854,1.3678867644557697e-5,4.436425054335876e-4,3.829529140166659e-4,PSMD14/PSMA7/PSMD10/PFN1/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/PSME3/PSMF1,12,BP,4.523349436392914
GO:0034063,stress granule assembly,6,414,23,16854,1.5000175272540814e-5,4.7285599246990807e-4,4.0817004233987105e-4,DDX3X/RPS23/LSM14A/ATXN2L/ATXN2/PRRC2C,6,BP,10.620037807183364
GO:0006369,termination of RNA polymerase II transcription,7,414,35,16854,1.9028355068592463e-5,5.834785604214762e-4,5.036596183705909e-4,NUDT21/SNRPB/CSTF2/NCBP2/SNRPG/SNRPD3/SLBP,7,BP,8.142028985507245
GO:0030177,positive regulation of Wnt signaling pathway,15,414,174,16854,2.6447778516407844e-5,7.757248429203796e-4,6.696069142003121e-4,PSMD14/DDX3X/PSMA7/PSMD10/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/PSME3/CSNK2A1/PSMF1/MBD2/MACF1,15,BP,3.509495252373813
GO:0001736,establishment of planar polarity,12,414,123,16854,5.0692115800712954e-5,0.0013570198936174982,0.0011713817235152217,PSMD14/PSMA7/PSMD10/PFN1/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/PSME3/PSMF1,12,BP,3.971721456344998
GO:0007164,establishment of tissue polarity,12,414,123,16854,5.0692115800712954e-5,0.0013570198936174982,0.0011713817235152217,PSMD14/PSMA7/PSMD10/PFN1/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/PSME3/PSMF1,12,BP,3.971721456344998
GO:0048524,positive regulation of viral process,10,414,91,16854,7.829345938714957e-5,0.0019561765815767074,0.0016885747264316234,DDX3X/PPIH/STAU1/LGALS1/GTF2F2/RAD23A/PPIA/LARP1/TSG101/VAPA,10,BP,4.4736422997292555
GO:0031396,regulation of protein ubiquitination,15,414,200,16854,1.3014249584942917e-4,0.0029264709233341644,0.0025261343404878673,DDX3X/PSMD10/BAG2/BCL10/UBE2N/RPL23/RPL11/PPIA/FKBP1A/SKP1/UBXN1/SQSTM1/RASSF5/PARK7/PEF1,15,BP,3.0532608695652175
GO:0009308,amine metabolic process,13,414,161,16854,1.7497094447528882e-4,0.003735297441235121,0.0032243146730089865,PSMD14/PSMA7/PSMD10/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/MTPN/PSME3/PSMF1/PARK7,13,BP,3.2871545593662796
GO:0009147,pyrimidine nucleoside triphosphate metabolic process,5,414,23,16854,2.0379423105505224e-4,0.004243197168819082,0.003662734523055715,NME1/NME2/DTYMK/DUT/DCTPP1,5,BP,8.850031505986136
GO:0050821,protein stabilization,14,414,186,16854,2.087106635895921e-4,0.004286296926523209,0.0036999383022339005,SEC16A/BAG2/PFN1/PPIB/PEX19/RASSF2/RPL23/RPL11/STK4/STK3/CDC37/PARK7/RAB21/SUGT1,14,BP,3.064204456911329
GO:0140053,mitochondrial gene expression,13,414,164,16854,2.1014717784624648e-4,0.004286296926523209,0.0036999383022339005,MRPS14/TSFM/MRPL12/TFAM/MRPL58/TRMT10C/MRPL50/TRNT1/UQCC2/TACO1/MRPL4/MRPL15/MRPS7,13,BP,3.227023683280311
GO:0006119,oxidative phosphorylation,12,414,144,16854,2.3014126500133807e-4,0.004593292821594753,0.00396493764555404,NDUFAB1/NDUFA2/NDUFS6/COX5B/COX5A/ATP5F1C/ATP5PO/BID/CYCS/PARK7/UQCC2/ISCU,12,BP,3.3925120772946857
GO:0009163,nucleoside biosynthetic process,6,414,37,16854,2.582851339456277e-4,0.0050358136231133084,0.004346922302972961,ADA/TK1/APRT/NME1/NME2/DTYMK,6,BP,6.6016451233842535
GO:0072528,pyrimidine-containing compound biosynthetic process,6,414,38,16854,3.0042974933790515e-4,0.005823847956992839,0.005027154789284003,TK1/NME1/NME2/DTYMK/CMPK1/DUT,6,BP,6.4279176201373
GO:0010565,regulation of cellular ketone metabolic process,13,414,175,16854,3.9577253636278905e-4,0.007466366487650242,0.006444979388905885,PSMD14/PSMA7/PSMD10/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/EIF6/PSME3/PSMF1/PARK7,13,BP,3.0241821946169773
GO:1901659,glycosyl compound biosynthetic process,6,414,41,16854,4.5988067704765223e-4,0.008430312628705059,0.007277059226051522,ADA/TK1/APRT/NME1/NME2/DTYMK,6,BP,5.957582184517497
GO:0000413,protein peptidyl-prolyl isomerization,6,414,42,16854,5.255554659502262e-4,0.009184966770207841,0.007928477877383832,AIP/PPIH/PPIB/PPIA/FKBP1A/FKBP3,6,BP,5.815734989648033
GO:1903202,negative regulation of oxidative stress-induced cell death,6,414,42,16854,5.255554659502262e-4,0.009184966770207841,0.007928477877383832,SOD2/GPX1/TXN/PPIA/NONO/PARK7,6,BP,5.815734989648033
GO:0098869,cellular oxidant detoxification,9,414,96,16854,5.871923721314945e-4,0.009902999355997654,0.008548284743766914,SOD2/GPX1/GSTP1/TXN/PRDX6/PRDX5/GSTO1/PRDX1/PARK7,9,BP,3.8165760869565215
GO:0045454,cell redox homeostasis,6,414,43,16854,5.982960244326302e-4,0.009990358863422087,0.008623693609070638,GPX1/TXN/PRDX6/PRDX5/PRDX1/ERP44,6,BP,5.680485338725986
GO:0046822,regulation of nucleocytoplasmic transport,9,414,103,16854,9.780900878095112e-4,0.015344641238053403,0.01324551864323676,PPP1R12A/TXN/HCLS1/NUP62/NUP153/EMD/NCBP2/RAN/PARK7,9,BP,3.5571971295905445
GO:0051438,regulation of ubiquitin-protein transferase activity,6,414,52,16854,0.0016597998169591574,0.02301634599477303,0.019867746351535317,BAG2/UBE2N/RPL23/RPL11/SKP1/PARK7,6,BP,4.697324414715719
GO:1901185,negative regulation of ERBB signaling pathway,6,414,52,16854,0.0016597998169591574,0.02301634599477303,0.019867746351535317,CBL/NUP62/GRB2/LGMN/TSG101/EPS15L1,6,BP,4.697324414715719
GO:0042743,hydrogen peroxide metabolic process,6,414,53,16854,0.001833613743558769,0.024838470510135453,0.02144060712189201,SOD2/GPX1/PRDX6/PRDX5/PRDX1/PARK7,6,BP,4.608695652173913
GO:0075733,intracellular transport of virus,6,414,56,16854,0.002438339204781134,0.031391290602010555,0.027097011813678653,NUP62/NUP153/RAN/VPS37A/TSG101/UBAP1,6,BP,4.361801242236025
GO:0030049,muscle filament sliding,5,414,39,16854,0.002526677233813725,0.032160310602466775,0.027760831097234415,TPM3/VIM/TMOD1/MYL6/TPM4,5,BP,5.219249349684132
GO:0033275,actin-myosin filament sliding,5,414,39,16854,0.002526677233813725,0.032160310602466775,0.027760831097234415,TPM3/VIM/TMOD1/MYL6/TPM4,5,BP,5.219249349684132
GO:0033108,mitochondrial respiratory chain complex assembly,8,414,101,16854,0.003426079175817866,0.04047100271178627,0.034934633701312535,NDUFAB1/NDUFA2/NDUFS6/TFAM/LYRM7/UQCC2/TACO1/COA4,8,BP,3.2245659348543545
GO:0036473,cell death in response to oxidative stress,7,414,80,16854,0.003492200475924184,0.04047100271178627,0.034934633701312535,SOD2/GPX1/TXN/PPIA/NONO/PARK7/STK26,7,BP,3.56213768115942
GO:1902882,regulation of response to oxidative stress,7,414,80,16854,0.003492200475924184,0.04047100271178627,0.034934633701312535,SOD2/GPX1/TXN/PPIA/NONO/PARK7/STK26,7,BP,3.56213768115942
GO:0071887,leukocyte apoptotic process,8,414,102,16854,0.0036400456799688097,0.04161991213062643,0.035926374133073063,DFFA/BCL10/ADA/HCLS1/FAS/CRKL/RPS6/MEF2C,8,BP,3.1929525433361747
GO:1905897,regulation of response to endoplasmic reticulum stress,7,414,81,16854,0.003743769113270169,0.042661260875203645,0.03682526802028908,SGTA/TXNDC12/ERP29/USP14/MANF/UBXN1/PARK7,7,BP,3.518160672750044
GO:0030888,regulation of B cell proliferation,6,414,61,16854,0.0037638272879208187,0.04274541899716135,0.03689791344458262,SASH3/ADA/MIF/MEF2C/MZB1/INPP5D,6,BP,4.0042765502494655
GO:0051262,protein tetramerization,7,414,83,16854,0.004287960013903446,0.0474804295213949,0.040985182035725896,NUDT21/SOD2/TK1/VASP/CRTC2/EVL/FARSA,7,BP,3.4333857167801636
GO:0030835,negative regulation of actin filament depolymerization,5,414,44,16854,0.004312341202151033,0.0474804295213949,0.040985182035725896,TMOD1/CAPZB/MTPN/TMOD3/LIMA1,5,BP,4.626152832674571
GO:1903008,organelle disassembly,8,414,106,16854,0.00460108658314413,0.049472548561378865,0.042704782349235866,DENR/KLC1/SQSTM1/CTTN/CDC37/PARK7/TIGAR/MCTS1,8,BP,3.072463768115942
GO:0022626,cytosolic ribosome,35,428,103,17640,6.387498052862052e-31,2.976574092633716e-28,2.380183484961228e-28,DDX3X/RPLP1/RPL35A/RPL7/RPL17/RPL13/RPL10/RPL9/RPL22/RPL27A/RPL28/RPL14/RPS20/RPS8/RPS15A/RPS16/RPS14/RPS23/RPS29/RPS11/RPL7A/RPS4X/RPS6/RPL23/RPS25/RPS28/RPL30/RPL11/RPL8/RPL38/RPS21/RPL24/RPL19/MCTS1/RPL36,35,CC,14.00508120860176
GO:0005844,polysome,22,428,68,17640,2.4762328110242396e-19,2.884811224843239e-17,2.3068063555331077e-17,VIM/BTF3/PSMA1/FXR1/VBP1/RPS23/RPS29/RPL7A/RPS4X/RPS6/RPS28/RPL30/RPL11/RPL8/RPL38/RPS21/RPL24/RPL19/LARP1/LARP4B/ATXN2/RPL36,22,CC,13.334249587685541
GO:0005925,focal adhesion,41,428,416,17640,2.2629884148144625e-14,1.3181907516294243e-12,1.0540761826898944e-12,PDLIM1/PPP1R12A/RPLP1/NPM1/PFN1/VIM/ANXA5/PRKAR2A/RPL7/CBL/PPIB/CFL1/MARCKS/RPL9/RPL22/VASP/RPS8/RPS16/RPS14/RPS29/RPS11/RPL7A/RPS4X/RPL23/RPL30/RPL8/PPIA/RPL38/TPM4/RPL19/AHNAK/IL16/CTTN/PCBP2/CNN3/TRIP6/CNN2/LAMTOR3/LIMA1/EVL/RAB21,41,CC,4.062050682961898
GO:0000502,proteasome complex,17,428,61,17640,5.152465147540794e-14,2.3874444691927013e-12,1.9090927085932153e-12,PSMD14/PSMA7/TXNL1/PSMD10/PSMA1/PSMA2/PSMB8/PSMB5/PSMB10/PSMB2/USP14/RAD23A/RAD23B/PSME3/ADRM1/PSMF1/UBQLN4,17,CC,11.486134518155353
GO:0046540,U4/U6 x U5 tri-snRNP complex,9,428,31,17640,3.364508576604314e-8,8.251899982619002e-7,6.598537596221204e-7,PRPF3/PPIH/SNRPB/SNRPG/LSM6/SNRPD2/SNRPD3/LSM2/LSM4,9,CC,11.96563159481459
GO:0097526,spliceosomal tri-snRNP complex,9,428,31,17640,3.364508576604314e-8,8.251899982619002e-7,6.598537596221204e-7,PRPF3/PPIH/SNRPB/SNRPG/LSM6/SNRPD2/SNRPD3/LSM2/LSM4,9,CC,11.96563159481459
