ID,Description,poi_Cat,poi_Qty,bg_Cat,bg_Qty,pvalue,p.adjust,qvalue,geneID,Count,Cat,foldEnrichment
GO:0031047,gene silencing by RNA,7,245,100,15490,0.0010440384986650847,0.026523754916499755,0.022869847234786283,Eif6/Hnrnpa2b1/Trp53/Ddx17/Fxr1/Cnot2/Prkra,7,BP,4.425714285714285
GO:1903201,regulation of oxidative stress-induced cell death,6,245,74,15490,0.0011115931352568523,0.027556752401448094,0.023760539172977536,Trp53/Sod1/P4hb/Ppia/Nono/Park7,6,BP,5.126309983452841
GO:0043624,cellular protein complex disassembly,8,245,132,15490,0.0011939328154412711,0.028673042770831776,0.02472304958290395,Map1b/Cfl1/Capzb/Eif5a/Lima1/Tmod3/Add1/Dstn,8,BP,3.831787260358689
GO:0034605,cellular response to heat,5,245,51,15490,0.0012336050296451635,0.029396138458366146,0.0253465317392617,Mapt/Pdcd6/Rbbp7/Bag3/Stub1,5,BP,6.1984793917567025
GO:2000278,regulation of DNA biosynthetic process,7,245,114,15490,0.0022282178146063466,0.045319713154926264,0.03907647766465922,Hnrnpa2b1/Trp53/Pcna/Dnajc2/Hnrnpd/Npm1/Gnl3l,7,BP,3.8822055137844607
GO:0048524,positive regulation of viral process,5,245,59,15490,0.002373659508793365,0.04677326493609489,0.04032978841526109,P4hb/Lgals1/Ppia/Larp1/Stau1,5,BP,5.3580076098235905
GO:1905818,regulation of chromosome separation,5,245,60,15490,0.0025566313978949685,0.04942820702596939,0.04261898616285687,Csnk2a2/Trip13/Dync1li1/Zwint/Ube2c,5,BP,5.268707482993197
GO:0036464,cytoplasmic ribonucleoprotein granule,20,246,190,15671,1.9572305631476355e-11,7.750633030064637e-9,5.892294116423409e-9,Atxn2/Hnrnpa2b1/Ncl/Mapt/Ina/Pcbp1/Snrpg/Khsrp/Caprin1/Fxr1/Sqstm1/Gigyf2/Larp1/Atxn2l/Larp4/Cnot2/Edc3/Sarnp/Lsm4/Stau1,20,CC,6.705605477107403
GO:0005681,spliceosomal complex,14,246,170,15671,4.838696229516773e-7,6.38707902296214e-5,4.855674111023849e-5,Hnrnph1/Hnrnpa2b1/Ncl/U2af2/Hnrnpa1/Snrpg/Srsf1/Syncrip/Luc7l2/Sf3b4/Ppp1r8/Lsm4/Prpf40a/Hnrnpf,14,CC,5.246150167384027
GO:0015629,actin cytoskeleton,22,246,443,15671,1.9862342826812447e-6,1.966371939854432e-4,1.494902644333779e-4,Epb41l2/Cfl1/Tpm3/Marcks/Capzb/Tnks1bp1/Cnn2/Cttn/Myl6/Ddr2/Tpm4/Septin9/Dctn2/Triobp/Cttnbp2nl/Cnn3/Lima1/Tmod3/Bag3/Dbn1/Add1/Dstn,22,CC,3.1635926517278716
GO:0005844,polysome,8,246,65,15671,7.67588831244956e-6,5.06608628621671e-4,3.851410626948377e-4,Atxn2/Rps25/Rps28/Fxr1/Elavl4/Larp1/Larp4/Rps21,8,CC,7.840400250156348
GO:0005874,microtubule,19,246,382,15671,9.947743657269184e-6,5.627580697540852e-4,4.278277723276672e-4,Mapt/Map1b/Map4/Kif3a/Tubgcp3/Tpt1/Tubb4b/Bod1/Cep170/Kif15/Kif11/Septin9/Dlg1/Shtn1/Dync1li1/Dctn2/Tppp3/Nde1/Arl3,19,CC,3.1684863576384457
GO:0043209,myelin sheath,13,246,210,15671,2.8189757642221202e-5,0.0011163144026319597,8.486600721763437e-4,Sod1/Ppia/Gnao1/Ina/Cdc42/Tubb4b/Pebp1/Vdac2/Prdx2/Scrib/Dlg1/Pard3/Uchl1,13,CC,3.943534649632211
GO:0034399,nuclear periphery,9,246,106,15671,4.370651414707817e-5,0.001573434509294814,0.0011961782819200342,Eif6/Hnrnpa2b1/Trp53/Mapt/Pcna/Npm1/Tcerg1/Nono/Prpf40a,9,CC,5.408766682006442
GO:0005938,cell cortex,14,246,271,15671,1.0041687558301109e-4,0.002840363052205171,0.0021593403320858025,Epb41l2/Ncl/Cfl1/Tpm3/Marcks/Capzb/Cttn/Gpsm1/Tpm4/Septin9/Triobp/Pard3/Dbn1/Dstn,14,CC,3.290942909429094
GO:0030426,growth cone,11,246,179,15671,1.244689164333591e-4,0.00328597939384068,0.0024981129894695235,Mapt/Map1b/Cfl1/Tpm3/Cttn/Fxr1/Elavl4/Shtn1/Dctn2/Pard3/Dbn1,11,CC,3.914724985238679
GO:0032838,plasma membrane bounded cell projection cytoplasm,10,246,153,15671,1.5257199265076822e-4,0.0037761568181065137,0.00287076249329735,Tulp3/Hnrnpa2b1/Sod1/Mapt/Map4/Kif3a/Ranbp1/Septin9/Prkar1a/Arl3,10,CC,4.163611243955577
GO:0030427,site of polarized growth,11,246,185,15671,1.664705498500039e-4,0.003877784572976561,0.0029480233595728248,Mapt/Map1b/Cfl1/Tpm3/Cttn/Fxr1/Elavl4/Shtn1/Dctn2/Pard3/Dbn1,11,CC,3.7877609316633705
GO:0030863,cortical cytoskeleton,8,246,111,15671,3.615938232218256e-4,0.005727646159833718,0.004354350881744932,Cfl1/Tpm3/Capzb/Cttn/Tpm4/Triobp/Dbn1/Dstn,8,CC,4.591225371713177
GO:0005923,bicellular tight junction,8,246,113,15671,4.0799247770588183e-4,0.006214039275828046,0.0047241234260681055,Strn/Ccnd1/Cdk4/Tjp1/Vasp/Dlg1/Frmd4a/Pard3,8,CC,4.509964745665156
GO:0030027,lamellipodium,9,246,155,15671,7.69993338398457e-4,0.00986992668507383,0.007503453035436246,P4hb/Cfl1/Capzb/Vasp/Cttn/Shtn1/Tmod3/Tesc/Dbn1,9,CC,3.698898505114083
GO:0043197,dendritic spine,10,246,188,15671,7.8686385843553e-4,0.00986992668507383,0.007503453035436246,Strn/Cfl1/Capzb/Strn4/Cdc42/Fxr1/Cnn3/Dbn1/Add1/Snx1,10,CC,3.3884708527936342
GO:0044309,neuron spine,10,246,191,15671,8.884710400175537e-4,0.010661652480210644,0.00810534983875663,Strn/Cfl1/Capzb/Strn4/Cdc42/Fxr1/Cnn3/Dbn1/Add1/Snx1,10,CC,3.335248797514153
GO:0030175,filopodium,6,246,86,15671,0.0023235463669777382,0.01916925752756634,0.014573119757798974,Cfl1/Ube2k/Vasp/Fxr1/Shtn1/Dbn1,6,CC,4.444412932501418
GO:0000502,proteasome complex,5,246,61,15671,0.0026624630263031093,0.021517048130939413,0.016357989807146926,Psmb8/Psme1/Psmf1/Txnl1/Adrm1,5,CC,5.2215780354524854
GO:0000776,kinetochore,7,246,126,15671,0.0037447152920924193,0.02563515868988487,0.019488717132661013,Bod1/Ercc6l/Dync1li1/Dctn2/Nudcd2/Zwint/Nde1,7,CC,3.5390695573622404
GO:0016234,inclusion body,5,246,67,15671,0.0040065331940693175,0.02689130753985508,0.02044368409462667,Mapt/Eps15/Pold1/Sqstm1/Stub1,5,CC,4.753974032277636
GO:0098685,Schaffer collateral - CA1 synapse,6,246,107,15671,0.006810602284481545,0.04149228468699526,0.031543842159704,Prkar1b/Ina/Capzb/Cdc42/Ppp3r1/Akap12,6,CC,3.5721449737861866
GO:0003729,mRNA binding,22,241,252,15381,7.262213900078222e-11,3.427764960836921e-8,2.897241124346996e-8,Hnrnpa2b1/Trp53/Ncl/Pcbp1/Khsrp/Hnrnpd/Khdrbs1/Fxr1/Elavl4/Pcbp2/Zc3h11a/Srsf1/Larp1/Syncrip/Luc7l2/Cstf2/Larp4/Edc3/Ppp1r8/Park7/Hnrnpa0/Serbp1,22,MF,5.571724955542383
GO:0019902,phosphatase binding,16,241,200,15381,1.050399531427404e-7,2.4789428941686735e-5,2.095270644268348e-5,Strn/Trp53/Sod1/Mapt/Cfl1/Kif3a/Cdkn1b/Strn4/Irs2/Bod1/Grb2/Ppp3r1/Dlg1/Cttnbp2nl/Pard3/Stau1,16,MF,5.105726141078838
GO:0003727,single-stranded RNA binding,9,241,80,15381,4.320750244123635e-6,4.078788230452712e-4,3.4475038789954897e-4,U2af2/Khdrbs1/Fxr1/Elavl4/Syncrip/Eif4b/Larp4/Eif4h/Hnrnpf,9,MF,7.179927385892117
GO:0070064,proline-rich region binding,5,241,20,15381,1.1589995539704448e-5,8.609387578852739e-4,7.276890928602114e-4,Ccnd1/Cttn/Gigyf2/Tcerg1/Prpf40a,5,MF,15.95539419087137
GO:0003779,actin binding,19,241,390,15381,1.2885057904731448e-5,8.609387578852739e-4,7.276890928602114e-4,Epb41l2/P4hb/Map1b/Cfl1/Tpm3/Marcks/Capzb/Vasp/Cnn2/Cttn/Tpm4/Shtn1/Triobp/Cnn3/Lima1/Tmod3/Dbn1/Add1/Dstn,19,MF,3.109256303862113
GO:0045182,translation regulator activity,10,241,118,15381,1.6416205129168358e-5,8.609387578852739e-4,7.276890928602114e-4,Eif6/Pcbp1/Eif5a/Fxr1/Elavl4/Larp1/Eif4b/Tsfm/Eif4h/Eif3g,10,MF,5.4086082002953795
GO:0051087,chaperone binding,9,241,99,15381,2.492092092931052e-5,0.0011762674678634567,9.942135823377567e-4,Trp53/Sod1/Mapt/Ubl4a/Cdkn1b/Ahsa1/Sdf2l1/Bag3/Stub1,9,MF,5.801961523953225
GO:0090079,"translation regulator activity, nucleic acid binding",8,241,92,15381,9.697701013587535e-5,0.0035210114449333203,0.002976055614696094,Eif6/Pcbp1/Eif5a/Larp1/Eif4b/Tsfm/Eif4h/Eif3g,8,MF,5.549702327259607
GO:0019210,kinase inhibitor activity,6,241,61,15381,3.7572387850224513e-4,0.011083854415816231,0.009368378286338875,Prkar1b/Wars/Cdkn1b/Npm1/Prkar1a/Tesc,6,MF,6.277532140670702
GO:0008017,microtubule binding,12,241,242,15381,4.4562015320405505e-4,0.012372512488959646,0.010457587496243769,Mapt/Map1b/Map4/Kif3a/Tubgcp3/Fnta/Kif15/Kif11/Nde1/Cnn3/Tmod3/Arl3,12,MF,3.1647062857926684
GO:0019894,kinesin binding,5,241,44,15381,5.97688603593962e-4,0.014847843205071055,0.012549805028371833,Kif3a/Ktn1/Dlg1/Shtn1/Mapk8ip3,5,MF,7.252451904941531
GO:0003725,double-stranded RNA binding,6,241,77,15381,0.0013033755764013377,0.02366127969467044,0.019999163702676397,Tubb4b/Fxr1/Eif4b/Prkra/Eif4h/Stau1,6,MF,4.973109877674193
GO:0005516,calmodulin binding,9,241,171,15381,0.0015149859068426354,0.025538333858204428,0.02158570145463755,Strn/Marcks/Tjp1/Plcb3/Strn4/Cnn2/Cnn3/Add1/Akap12,9,MF,3.3590303559729198
GO:0047485,protein N-terminus binding,7,241,121,15381,0.0029573137001509936,0.04652840221570896,0.03932708394235883,Csnk2a2/Trp53/Eif5a/Ywhaq/Npm1/Rps21/Zwint,7,MF,3.69215733342478
GO:0003774,motor activity,6,241,92,15381,0.003228967302557833,0.04916363118733217,0.04155445187332492,Kif3a/Myl6/Kif15/Kif11/Dync1li1/Dctn2,6,MF,4.1622767454447045
mmu03040,Spliceosome,11,113,118,6715,3.9698970457527e-6,6.634958093792883e-4,5.719791460166278e-4,22185/15382/23983/68011/110809/56070/107701/108014/56215/50783/56194,11,KEGG,5.539598020098995
mmu04530,Tight junction,12,113,147,6715,5.719791460166278e-6,6.634958093792883e-4,5.719791460166278e-4,18538/12443/12567/21872/12540/22323/13043/17904/105782/13383/93742/26420,12,KEGG,4.851002347841792
mmu05203,Viral carcinogenesis,11,113,187,6715,2.8494955101478355e-4,0.022036098611809926,0.0189966367343189,22059/12443/12567/19385/12576/12540/22630/14784/105782/13383/74197,11,KEGG,3.495575221238938
R-MMU-72163,mRNA Splicing - Major Pathway,18,164,162,8014,4.2513915963403894e-9,2.347239282422853e-6,1.876184415732088e-6,59013/53379/22185/15382/23983/68011/11991/15569/18521/110809/108062/107701/68705/77134/108014/50783/56194/98758,18,Reactome,5.429539295392955
R-MMU-72172,mRNA Splicing,18,164,168,8014,7.633298479423912e-9,2.347239282422853e-6,1.876184415732088e-6,59013/53379/22185/15382/23983/68011/11991/15569/18521/110809/108062/107701/68705/77134/108014/50783/56194/98758,18,Reactome,5.235627177700349
R-MMU-72203,Processing of Capped Intron-Containing Pre-mRNA,20,164,216,8014,1.3514770600795738e-8,2.7705279731631264e-6,2.2145255686216177e-6,59013/53379/22185/15382/23983/68011/11991/15569/18521/70579/110809/108062/107701/68705/77134/108014/66118/50783/56194/98758,20,Reactome,4.524616079494128
R-MMU-8878166,Transcriptional regulation by RUNX2,8,164,62,8014,3.426120303364177e-5,0.005267659966422422,0.004210521530713344,12443/16913/12567/19186/12400/228769/21402/56424,8,Reactome,6.305271439811173
R-MMU-73856,RNA Polymerase II Transcription Termination,7,164,59,8014,1.8437630308143043e-4,0.014407686318418966,0.01151628499906146,22185/68011/70579/110809/108062/108014/66118,7,Reactome,5.797643654402646
R-MMU-187577,SCF(Skp2)-mediated degradation of p27/p21,7,164,60,8014,2.0518264724209723e-4,0.014407686318418966,0.01151628499906146,12443/16913/12567/12576/19186/228769/21402,7,Reactome,5.701016260162602
R-MMU-109581,Apoptosis,9,164,101,8014,2.1084419002564343e-4,0.014407686318418966,0.01151628499906146,17762/97165/21872/22630/14272/19058/74268/56215/11518,9,Reactome,4.354382999275537
R-MMU-5610787,Hedgehog 'off' state,9,164,105,8014,2.8297539825493763e-4,0.016596197261875684,0.013265595415140687,22158/19085/16913/16568/227613/19186/228769/19084/21402,9,Reactome,4.188501742160279
R-MMU-5357801,Programmed Cell Death,10,164,129,8014,2.9684255265143505e-4,0.016596197261875684,0.013265595415140687,17762/97165/21872/22630/14272/19058/74268/56215/11518/56424,10,Reactome,3.7880506712043864
R-MMU-75153,Apoptotic execution phase,6,164,49,8014,4.523980922971205e-4,0.01866667132656465,0.014920557140788519,17762/97165/21872/14272/56215/11518,6,Reactome,5.983573917371826
R-MMU-5358351,Signaling by Hedgehog,10,164,136,8014,4.539318121666287e-4,0.01866667132656465,0.014920557140788519,22158/18453/19085/16913/16568/227613/19186/228769/19084/21402,10,Reactome,3.5930774748923957
R-MMU-72187,mRNA 3'-end processing,6,164,50,8014,5.054988127170436e-4,0.01866667132656465,0.014920557140788519,22185/70579/110809/108062/108014/66118,6,Reactome,5.86390243902439
R-MMU-69202,Cyclin E associated events during G1/S transition ,7,164,70,8014,5.367270895693822e-4,0.01866667132656465,0.014920557140788519,12443/16913/12567/12576/19186/228769/21402,7,Reactome,4.8865853658536595
R-MMU-6791312,TP53 Regulates Transcription of Cell Cycle Genes,5,164,34,8014,5.811477588721279e-4,0.01866667132656465,0.014920557140788519,18538/12576/228140/18148/72068,5,Reactome,7.186154949784791
R-MMU-69242,S Phase,10,164,141,8014,6.041487549446258e-4,0.01866667132656465,0.014920557140788519,18538/12443/16913/12567/12576/18971/19186/228769/68612/21402,10,Reactome,3.465663380038056
R-MMU-429914,Deadenylation-dependent mRNA decay,6,164,52,8014,6.26173067748188e-4,0.01866667132656465,0.014920557140788519,228140/68106/75705/72068/353190/50783,6,Reactome,5.638367729831144
R-MMU-69656,Cyclin A:Cdk2-associated events at S phase entry,7,164,72,8014,6.373985331022075e-4,0.01866667132656465,0.014920557140788519,12443/16913/12567/12576/19186/228769/21402,7,Reactome,4.750846883468835
R-MMU-111465,Apoptotic cleavage of cellular proteins,5,164,36,8014,7.618282579054847e-4,0.02129656266417605,0.017022669686213462,17762/21872/14272/56215/11518,5,Reactome,6.786924119241192
R-MMU-72649,Translation initiation complex formation,6,164,57,8014,0.001026084520192669,0.02629341582993714,0.02101673118113932,75617/54127/75705/66481/22384/53356,6,Reactome,5.14377406931964
R-MMU-72702,Ribosomal scanning and start codon recognition,6,164,57,8014,0.001026084520192669,0.02629341582993714,0.02101673118113932,75617/54127/75705/66481/22384/53356,6,Reactome,5.14377406931964
R-MMU-9696270,RND2 GTPase cycle,5,164,39,8014,0.0011074197568780744,0.026620149830566722,0.021277894686991292,269682/16709/14269/105782/53382,5,Reactome,6.264853033145715
R-MMU-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",6,164,58,8014,0.0011254047082841217,0.026620149830566722,0.021277894686991292,75617/54127/75705/66481/22384/53356,6,Reactome,5.055088309503784
R-MMU-9711123,Cellular response to chemical stress,9,164,140,8014,0.0022447140745282747,0.044532230833383514,0.03559529619031254,20655/18453/14870/16913/19186/21672/228769/233016/21402,9,Reactome,3.1413763066202094
R-MMU-6811436,COPI-independent Golgi-to-ER retrograde traffic,5,164,48,8014,0.0028410103985949237,0.049367603717386396,0.03946028401543765,12345/227613/18475/235661/69654,5,Reactome,5.090193089430895
R-MMU-8856688,Golgi-to-ER retrograde transport,8,164,119,8014,0.0029700834756801573,0.049367603717386396,0.03946028401543765,16568/12345/227613/18475/209737/16551/235661/69654,8,Reactome,3.285099405615905
