ID,Description,poi_Cat,poi_Qty,bg_Cat,bg_Qty,pvalue,p.adjust,qvalue,geneID,Count,Cat,foldEnrichment
GO:0046129,purine ribonucleoside biosynthetic process,10,633,19,15490,8.012950058485057e-10,2.8232294039395685e-7,2.399667675409473e-7,Hprt/Aprt/Nme1/Pnp/Impdh2/Impdh1/Gmps/Guk1/Mtap/Ak1,10,BP,12.879354785066932
GO:1901659,glycosyl compound biosynthetic process,10,633,22,15490,5.017179645342668e-9,1.3846579747904838e-6,1.1769213578486063e-6,Hprt/Aprt/Nme1/Pnp/Impdh2/Impdh1/Gmps/Guk1/Mtap/Ak1,10,BP,11.123079132557805
GO:0051258,protein polymerization,34,633,270,15490,5.239954493057649e-9,1.3846579747904838e-6,1.1769213578486063e-6,Tpx2/Mapt/Map1b/Cfl1/Map2/Dnm1/Cdkn1b/Capza2/Capzb/Mtpn/Pfn1/Vasp/Tubg1/Micall2/Cttn/Vdac2/Dbnl/Slain2/Bag4/Cdk5rap2/Cdc42ep1/Wasl/Nck1/Cotl1/Nde1/Arpin/Ube2c/Arpc5l/Baiap2l1/Ndel1/Tmod3/Rangrf/Dbn1/Add1,34,BP,3.0815048856123104
GO:0032886,regulation of microtubule-based process,31,633,241,15490,1.5105926013098014e-8,3.345069521172706e-6,2.8432174837632874e-6,Tpx2/Hap1/Mapt/Map1b/Map2/Kif3a/Cdkn1b/Vps4b/Capzb/Specc1l/Prkaa1/Igbp1/Hsph1/Npm1/Phldb1/Tacc1/Map6/Map1s/Ska3/Rae1/Slain2/Cdk5rap2/Dync1li1/Rcc1/Memo1/Bicd2/Sirt1/Rangrf/Map1a/Pdcd6ip/Gsk3b,31,BP,3.1476929329478938
GO:0030705,cytoskeleton-dependent intracellular transport,26,633,180,15490,2.0360238189040844e-8,3.880386053946978e-6,3.2982218762572784e-6,Tanc2/Hap1/Dync1i2/Sod1/Mapt/Map1b/Map2/Kif5c/Kif3a/Hspa8/Kif1b/Arhgap21/Map6/Hook3/Bloc1s5/Sfpq/Wasl/Bicd2/Nde1/Ndel1/Map1a/Spast/Pcm1/Uchl1/Arl3/Stau1,26,BP,3.5346673687905916
GO:0051348,negative regulation of transferase activity,31,633,246,15490,2.4575294475927264e-8,4.329347710175852e-6,3.6798269886322673e-6,Ilk/Trp53/Mapt/Prkar1b/Ppia/Gstp1/Prdx3/Wars/Cdkn1b/Rpl23/Dnaja1/Irs2/Wnk1/Tsg101/Npm1/Pip4k2b/Cep85/Cdk5rap2/Hexim1/Pip4k2c/Bag2/Sirt1/Park7/Rpl11/Akt1s1/Dusp3/Prkar1a/Uchl1/Taf7/Coro1c/Gsk3b,31,BP,3.083715434310741
GO:1902850,microtubule cytoskeleton organization involved in mitosis,22,633,137,15490,3.614387600054617e-8,6.112652309212368e-6,5.195587059615354e-6,Tpx2/Map4/Vps4b/Sbds/Tubg1/Spc25/Kif11/Tacc1/Rae1/Lsm14a/Cdk5rap2/Dlgap5/Rcc1/Spdl1/Dctn2/Nde1/Ndc80/Sapcd2/Ndel1/Zfp207/Cenph/Spast,22,BP,3.929613357779546
GO:0098760,response to interleukin-7,8,633,16,15490,7.163358394312701e-8,9.464587278485656e-6,8.044639986244593e-6,Hnrnph1/P4hb/Crkl/Hdgf/Rad23b/Hspd1/Hmgb1/Stip1,8,BP,12.235387045813585
GO:0098761,cellular response to interleukin-7,8,633,16,15490,7.163358394312701e-8,9.464587278485656e-6,8.044639986244593e-6,Hnrnph1/P4hb/Crkl/Hdgf/Rad23b/Hspd1/Hmgb1/Stip1,8,BP,12.235387045813585
GO:0043624,cellular protein complex disassembly,21,633,132,15490,8.710052790506017e-8,1.0835616298512018e-5,9.209977105790976e-6,Tpx2/Map1b/Cfl1/Map2/Vps4b/Capza2/Capzb/Mtpn/Hspa8/Eif5a/Specc1l/Sh3gl1/Nckap5l/Nes/Map1s/Gspt1/Lima1/Tmod3/Add1/Map1a/Dstn,21,BP,3.893077696395232
GO:0033673,negative regulation of kinase activity,27,633,214,15490,1.9206362288616491e-7,1.8884767385179192e-5,1.6051535092616086e-5,Ilk/Mapt/Prkar1b/Ppia/Gstp1/Prdx3/Wars/Cdkn1b/Dnaja1/Irs2/Wnk1/Tsg101/Npm1/Pip4k2b/Cep85/Cdk5rap2/Hexim1/Pip4k2c/Sirt1/Park7/Akt1s1/Dusp3/Prkar1a/Uchl1/Taf7/Coro1c/Gsk3b,27,BP,3.0874341143641764
GO:0048524,positive regulation of viral process,13,633,59,15490,5.603024467732035e-7,4.6450171469747144e-5,3.9481373648786726e-5,P4hb/Lgals1/Ppia/Pabpc1/Vps4b/Pfn1/Tarbp2/Tsg101/Ddx3x/Larp1/Pkn2/Ppid/Stau1,13,BP,5.3918654778161565
GO:0033962,P-body assembly,8,633,20,15490,6.061505079305344e-7,4.928469899096729e-5,4.189064441447054e-5,Atxn2/Atxn2l/Cnot2/Edc3/Lsm14a/Eif4enif1/Lsm4/Limd1,8,BP,9.788309636650869
GO:0046128,purine ribonucleoside metabolic process,12,633,52,15490,8.995094212491354e-7,6.791296130430972e-5,5.772415722076219e-5,Gamt/Hprt/Aprt/Nme1/Pnp/Impdh2/Impdh1/Ran/Gmps/Guk1/Mtap/Ak1,12,BP,5.647101713452424
GO:0006403,RNA localization,22,633,165,15490,1.013950058469342e-6,7.521019030190137e-5,6.39266020242721e-5,Hnrnpa2b1/Mapt/Kif5c/Hnrnpa1/Ran/Eif5a/Cct2/Alkbh5/Khsrp/Khdrbs1/Npm1/Ltv1/Hnrnpa3/Rae1/Sfpq/Bicd2/Pih1d1/Magohb/Nup37/Sarnp/Phax/Stau1,22,BP,3.2627698788836232
GO:0050657,nucleic acid transport,20,633,141,15490,1.1704467490892918e-6,8.247748091915876e-5,7.010360002440075e-5,Hnrnpa2b1/Mapt/Kif5c/Hnrnpa1/Ran/Eif5a/Alkbh5/Khsrp/Khdrbs1/Npm1/Ltv1/Hnrnpa3/Rae1/Sfpq/Bicd2/Magohb/Nup37/Sarnp/Phax/Stau1,20,BP,3.4710317860464075
GO:0050658,RNA transport,20,633,141,15490,1.1704467490892918e-6,8.247748091915876e-5,7.010360002440075e-5,Hnrnpa2b1/Mapt/Kif5c/Hnrnpa1/Ran/Eif5a/Alkbh5/Khsrp/Khdrbs1/Npm1/Ltv1/Hnrnpa3/Rae1/Sfpq/Bicd2/Magohb/Nup37/Sarnp/Phax/Stau1,20,BP,3.4710317860464075
GO:0008154,actin polymerization or depolymerization,24,633,195,15490,1.4364119467910969e-6,9.836782031125098e-5,8.360995332933598e-5,Cfl1/Capza2/Capzb/Mtpn/Pfn1/Vasp/Enah/Specc1l/Micall2/Cttn/Dbnl/Bag4/Cdc42ep1/Wasl/Nck1/Cotl1/Arpin/Arpc5l/Baiap2l1/Lima1/Tmod3/Dbn1/Add1/Dstn,24,BP,3.01178758050796
GO:0006099,tricarboxylic acid cycle,9,633,29,15490,1.4424798626531602e-6,9.836782031125098e-5,8.360995332933598e-5,Idh1/Mdh2/Aco1/Pdha1/Sdhb/Pdhb/Idh3a/Suclg1/Suclg2,9,BP,7.594378166367053
GO:0045454,cell redox homeostasis,13,633,65,15490,1.8141202282527828e-6,1.1771848341029283e-4,1.0005748701955382e-4,Prdx6/Prdx4/P4hb/Txn1/Prdx3/Prdx1/Gsr/Prdx2/Txnl1/Sh3bgrl3/Txndc5/Pdia6/Erp44,13,BP,4.8941548183254335
GO:0008064,regulation of actin polymerization or depolymerization,22,633,171,15490,1.8654537342690681e-6,1.1771848341029283e-4,1.0005748701955382e-4,Cfl1/Capza2/Capzb/Mtpn/Pfn1/Vasp/Specc1l/Cttn/Dbnl/Bag4/Cdc42ep1/Wasl/Nck1/Cotl1/Arpin/Arpc5l/Baiap2l1/Lima1/Tmod3/Dbn1/Add1/Dstn,22,BP,3.1482867252385835
GO:0061136,regulation of proteasomal protein catabolic process,22,633,173,15490,2.2699507195314555e-6,1.3329655058581935e-4,1.1329841749240337e-4,Sdcbp/Psmd14/Rad23b/Nub1/Usp5/Psme3/Sumo2/Psme1/Psme2/Psmf1/Fbxw8/Sgta/Psme3ip1/Bag2/Park7/Ubqln4/Rpl11/Pbk/Map1a/Stub1/Uchl5/Gsk3b,22,BP,3.111890346912126
GO:0030010,establishment of cell polarity,19,633,137,15490,3.0410875677187107e-6,1.714362431508628e-4,1.4571611166584814e-4,Cyth3/Map1b/Cfl1/Map2/Map4/Crkl/Lmna/Scrib/Frmd4a/Shtn1/Cdk5rap2/Spdl1/Rap1b/Pard3/Nde1/Ndc80/Sapcd2/Ndel1/Gsk3b,19,BP,3.393756990809608
GO:0090343,positive regulation of cell aging,6,633,12,15490,3.404077945803475e-6,1.8691482538775442e-4,1.5887248266538708e-4,Trp53/Kras/Lmna/Sirt1/Pawr/Eef1e1,6,BP,12.235387045813587
GO:0031109,microtubule polymerization or depolymerization,17,633,115,15490,4.154137705566958e-6,2.16835731100458e-4,1.8430443309688883e-4,Tpx2/Mapt/Map1b/Map2/Cdkn1b/Capzb/Tubg1/Specc1l/Nckap5l/Map1s/Ska3/Slain2/Cdk5rap2/Nde1/Ndel1/Rangrf/Map1a,17,BP,3.6174187787622776
GO:0046037,GMP metabolic process,6,633,13,15490,6.103365347304263e-6,2.8994414256631936e-4,2.464445806705708e-4,Hprt/Pnp/Impdh2/Impdh1/Gmps/Guk1,6,BP,11.294203426904849
GO:1901657,glycosyl compound metabolic process,15,633,95,15490,6.663111553256296e-6,3.1301817385741797e-4,2.6605687535458474e-4,Gamt/Hprt/Tk1/Aprt/Nme1/Pnp/Impdh2/Dck/Impdh1/Ran/Gmps/Guk1/Akr7a5/Mtap/Ak1,15,BP,3.8638064355200794
GO:0009167,purine ribonucleoside monophosphate metabolic process,9,633,36,15490,1.0491298535745902e-5,4.6036415252396346e-4,3.912969219530975e-4,Hprt/Aprt/Pnp/Impdh2/Impdh1/Gmps/Guk1/Ak1/Ak2,9,BP,6.117693522906793
GO:0006413,translational initiation,15,633,100,15490,1.266189117214913e-5,5.31667406141462e-4,4.5190273479234964e-4,Eif5/Eif4e/Khdrbs1/Npm1/Ddx3x/Abcf1/Larp1/Ythdf3/Nck1/Denr/Eif1b/Eif3f/Eif3i/Eif4h/Eif3g,15,BP,3.6706161137440754
GO:0046785,microtubule polymerization,12,633,74,15490,4.205482680622544e-5,0.0013074103510053027,0.0011112629931614062,Tpx2/Mapt/Map1b/Map2/Cdkn1b/Capzb/Tubg1/Slain2/Cdk5rap2/Nde1/Ndel1/Rangrf,12,BP,3.9682336364800825
GO:0006611,protein export from nucleus,15,633,114,15490,6.14450313712744e-5,0.0017553350853901904,0.0014919867503665064,Hnrnpa2b1/Txn1/Hspa9/Nutf2/Ran/Eif5a/Alkbh5/Npm1/Ltv1/Rae1/Park7/Ranbp3/Sarnp/Bag3/Gsk3b,15,BP,3.219838696266733
GO:0045773,positive regulation of axon extension,9,633,50,15490,1.6750393583086207e-4,0.004266305064414969,0.0036262424662432667,Ilk/Mapt/Map1b/Dbnl/Shtn1/Golga4/Ndel1/Dbn1/Gsk3b,9,BP,4.404739336492891
GO:0051123,RNA polymerase II preinitiation complex assembly,6,633,22,15490,1.936006354959823e-4,0.0047868040168246384,0.004068652321226739,Trp53/Psmc4/Psmc5/Psmc6/Gtf2f2/Taf7,6,BP,6.673847479534683
GO:0031047,gene silencing by RNA,13,633,100,15490,2.1187559403211783e-4,0.0051189143518159666,0.004350937010680603,Hnrnpa2b1/Trp53/Pabpc1/Elavl1/Tarbp2/Tnrc6c/Ddx17/Ddx3x/Tnrc6b/Cnot2/Eif4enif1/Limd1/Prkra,13,BP,3.1812006319115325
GO:0051653,spindle localization,9,633,53,15490,2.6566022868129864e-4,0.00607141322629476,0.005160534968523207,Cfl1/Map4/Cdk5rap2/Wasl/Spdl1/Nde1/Ndc80/Sapcd2/Ndel1,9,BP,4.1554144683895196
GO:0007094,mitotic spindle assembly checkpoint,7,633,33,15490,3.1074707723480823e-4,0.007025875093843685,0.005971801416716214,Cdk5rap2/Dync1li1/Spdl1/Zwint/Ndc80/Zfp207/Ik,7,BP,5.190770261860309
GO:0071173,spindle assembly checkpoint,7,633,33,15490,3.1074707723480823e-4,0.007025875093843685,0.005971801416716214,Cdk5rap2/Dync1li1/Spdl1/Zwint/Ndc80/Zfp207/Ik,7,BP,5.190770261860309
GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,8,633,44,15490,3.5810881702524286e-4,0.007844995224780969,0.00666803109530504,Sod1/P4hb/Mapt/Ppia/Hsph1/Sfpq/Sirt1/Park7,8,BP,4.449231653023122
GO:0071174,mitotic spindle checkpoint,7,633,35,15490,4.556521827161081e-4,0.009680891600621633,0.008228492736275024,Cdk5rap2/Dync1li1/Spdl1/Zwint/Ndc80/Zfp207/Ik,7,BP,4.894154818325434
GO:0099640,axo-dendritic protein transport,5,633,17,15490,4.607987556014463e-4,0.00969282158548714,0.008238632896692003,Kif5c/Kif3a/Sfpq/Map1a/Stau1,5,BP,7.197286497537403
GO:0099637,neurotransmitter receptor transport,9,633,58,15490,5.324119311838288e-4,0.010618102099269944,0.009025095993354477,Hap1/Kif5c/Dnm1/Eps15/Ppp3r1/Scrib/Snap47/Gripap1/Ap2b1,9,BP,3.7971890831835267
GO:0051294,establishment of spindle orientation,7,633,36,15490,5.459511178280485e-4,0.01063724113445617,0.009041363649114518,Map4/Cdk5rap2/Spdl1/Nde1/Ndc80/Sapcd2/Ndel1,7,BP,4.75820607337195
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,7,633,36,15490,5.459511178280485e-4,0.01063724113445617,0.009041363649114518,Cdk5rap2/Dync1li1/Spdl1/Zwint/Ndc80/Zfp207/Ik,7,BP,4.75820607337195
GO:0042743,hydrogen peroxide metabolic process,8,633,47,15490,5.704961897058751e-4,0.01101396296838557,0.0093615668909197685,Prdx6/Prdx4/Sod1/Prdx3/Prdx1/Cycs/Prdx2/Park7,8,BP,4.165238143255689
GO:0007088,regulation of mitotic nuclear division,12,633,97,15490,5.816181741870544e-4,0.011177643820285755,0.009500691132414373,Mki67/Pebp1/Tubg1/Cdk5rap2/Dync1li1/Rcc1/Sh2b1/Spdl1/Zwint/Ndc80/Zfp207/Ik,12,BP,3.027312258758001
GO:1902117,positive regulation of organelle assembly,10,633,71,15490,5.883498986706992e-4,0.011255852360089214,0.00956716624940113,Sdcbp/Hap1/Septin7/Vps4b/Septin9/Pip4k2b/Lrsam1/Cnot2/Pip4k2c/Pdcd6ip,10,BP,3.446587900229179
GO:1900407,regulation of cellular response to oxidative stress,11,633,84,15490,6.001256839523078e-4,0.011327372284599811,0.009627956226565692,Dhfr/Trp53/Sod1/P4hb/Txn1/Ppia/Hsph1/Sfpq/Sirt1/Pawr/Park7,11,BP,3.2045061310464154
GO:1905819,negative regulation of chromosome separation,7,633,37,15490,6.499205193944931e-4,0.011999405921397017,0.010199166413297173,Cdk5rap2/Dync1li1/Spdl1/Zwint/Ndc80/Zfp207/Ik,7,BP,4.629605909226763
GO:0010658,striated muscle cell apoptotic process,9,633,60,15490,6.874377993633829e-4,0.0122636582941282,0.01042377369321159,Ilk/Trp53/Gnb1/Hspa8/Eif5a/Npm1/Camk2d/Sirt1/Bag3,9,BP,3.6706161137440754
GO:0031113,regulation of microtubule polymerization,8,633,49,15490,7.615563140702158e-4,0.013196147933970788,0.011216364349593258,Mapt/Map1b/Map2/Cdkn1b/Capzb/Slain2/Cdk5rap2/Rangrf,8,BP,3.9952284231228035
GO:0051985,negative regulation of chromosome segregation,7,633,38,15490,7.689860515699978e-4,0.013216557016414434,0.01123371151074015,Cdk5rap2/Dync1li1/Spdl1/Zwint/Ndc80/Zfp207/Ik,7,BP,4.507774174773426
GO:0098869,cellular oxidant detoxification,5,633,19,15490,8.090553414688133e-4,0.013606152679902351,0.01156485715510298,Prdx6/Dhfr/Sod1/Prdx1/Prdx2,5,BP,6.439677392533466
GO:1990182,exosomal secretion,5,633,19,15490,8.090553414688133e-4,0.013606152679902351,0.01156485715510298,Sdcbp/Cops5/Vps4b/Tsg101/Pdcd6ip,5,BP,6.439677392533466
GO:0034620,cellular response to unfolded protein,11,633,87,15490,8.103311954941928e-4,0.013606152679902351,0.01156485715510298,Cops5/Hspa5/Hspa9/Hspa8/Hspd1/Optn/Pdia6/Nck1/Hspb8/Bag3/Stub1,11,BP,3.0940059196310217
GO:0051438,regulation of ubiquitin-protein transferase activity,8,633,50,15490,8.747091480205677e-4,0.014390156723077665,0.01223123912079549,Rpl23/Ube2l3/Bag2/Park7/Rpl11/Pin1/Skp1/Stub1,8,BP,3.9153238546603473
GO:0098884,postsynaptic neurotransmitter receptor internalization,6,633,29,15490,9.659472744046079e-4,0.015353477730010083,0.013050035594845001,Hap1/Dnm1/Eps15/Ppp3r1/Scrib/Ap2b1,6,BP,5.0629187775780355
GO:0099563,modification of synaptic structure,6,633,29,15490,9.659472744046079e-4,0.015353477730010083,0.013050035594845001,Cfl1/Pfn1/Cttn/Gripap1/Gsk3b/Stau1,6,BP,5.0629187775780355
GO:0140239,postsynaptic endocytosis,6,633,29,15490,9.659472744046079e-4,0.015353477730010083,0.013050035594845001,Hap1/Dnm1/Eps15/Ppp3r1/Scrib/Ap2b1,6,BP,5.0629187775780355
GO:0009127,purine nucleoside monophosphate biosynthetic process,5,633,20,15490,0.0010427897056411457,0.016149871338647488,0.013726948351875348,Hprt/Aprt/Impdh2/Impdh1/Gmps,5,BP,6.117693522906793
GO:0009168,purine ribonucleoside monophosphate biosynthetic process,5,633,20,15490,0.0010427897056411457,0.016149871338647488,0.013726948351875348,Hprt/Aprt/Impdh2/Impdh1/Gmps,5,BP,6.117693522906793
GO:0097734,extracellular exosome biogenesis,5,633,20,15490,0.0010427897056411457,0.016149871338647488,0.013726948351875348,Sdcbp/Cops5/Vps4b/Tsg101/Pdcd6ip,5,BP,6.117693522906793
GO:0032873,negative regulation of stress-activated MAPK cascade,7,633,40,15490,0.0010584806642033092,0.016197254870386,0.01376722305619126,Ppia/Gstp1/Dnaja1/Igbp1/Hsph1/Dusp3/Pbk,7,BP,4.282385466034755
GO:0070303,negative regulation of stress-activated protein kinase signaling cascade,7,633,40,15490,0.0010584806642033092,0.016197254870386,0.01376722305619126,Ppia/Gstp1/Dnaja1/Igbp1/Hsph1/Dusp3/Pbk,7,BP,4.282385466034755
GO:1901796,regulation of signal transduction by p53 class mediator,9,633,67,15490,0.0015436389969678084,0.021775257789181875,0.01850837277604614,Trp53/Mif/Hnrnpk/Rpl23/Npm1/Hexim1/Sirt1/Rpl11/Eef1e1,9,BP,3.2871189078305156
GO:0043648,dicarboxylic acid metabolic process,10,633,81,15490,0.001662028409930357,0.022741281932639322,0.019329466842112897,Gclm/Idh1/Dhfr/Me1/Mdh2/Sdhb/Shmt2/Idh3a/Suclg1/Suclg2,10,BP,3.0210832211885394
GO:0043462,regulation of ATPase activity,8,633,59,15490,0.0026194840715731936,0.032039602190986165,0.02723278441468575,Pfn1/Ahsa1/Ahsa2/Dnajc9/Sirt1/Cnn3/Dbn1/Dnajb1,8,BP,3.318071063271481
GO:0061912,selective autophagy,8,633,59,15490,0.0026194840715731936,0.032039602190986165,0.02723278441468575,Trp53/Cdc37/Sqstm1/Lrsam1/Optn/Ufc1/Hspb8/Bag3,8,BP,3.318071063271481
GO:0031114,regulation of microtubule depolymerization,6,633,35,15490,0.0026814417236332567,0.032116531466066314,0.02729817219169208,Tpx2/Map1b/Map2/Specc1l/Map1s/Map1a,6,BP,4.194989844278944
GO:0018208,peptidyl-proline modification,6,633,36,15490,0.003108539844794294,0.03590958050215922,0.030522159994615244,Prdx4/P4hb/Ppia/Fkbp1a/Ppid/Pin1,6,BP,4.078462348604529
GO:0071166,ribonucleoprotein complex localization,8,633,62,15490,0.003589532439767566,0.04036314668972678,0.034307569287140176,Hnrnpa2b1/Ran/Eif5a/Alkbh5/Npm1/Ltv1/Rae1/Sarnp,8,BP,3.1575192376293124
GO:0042440,pigment metabolic process,8,633,63,15490,0.00396803473274425,0.04368789010842153,0.03713351014045489,Hmox2/Hprt/Aprt/Hmbs/Cpox/Blvrb/Shmt2/Hebp1,8,BP,3.1073998846510698
GO:0007019,microtubule depolymerization,7,633,50,15490,0.0039885349058303475,0.04368789010842153,0.03713351014045489,Tpx2/Map1b/Map2/Specc1l/Nckap5l/Map1s/Map1a,7,BP,3.4259083728278044
GO:0071364,cellular response to epidermal growth factor stimulus,6,633,39,15490,0.004695500035530457,0.049018701605488324,0.04166455392151002,Cfl1/Zfp36l2/Snx6/Bag4/Syap1/Dusp3,6,BP,3.76473447563495
GO:0043209,myelin sheath,38,641,210,15671,7.717153309534181e-15,4.00520256764824e-12,3.1274779201796417e-12,Septin7/Aldoa/Sod1/Mdh2/Nme1/Gapdh/Ppia/Gnao1/Hspa5/Prdx3/Mif/Pdha1/Prdx1/Hspa9/Dnm1/Ina/Pitpna/Gnb1/Cycs/Hspa8/Hspd1/Tubb4b/Pebp1/Cct2/Stip1/Vdac2/Prdx2/Phgdh/Syn2/Scrib/Tufm/Septin8/Mpdz/Atp5c1/Pard3/Idh3a/Uchl1/Pdcd6ip,38,CC,4.423876383626774
GO:0035770,ribonucleoprotein granule,36,641,200,15671,4.734966224173735e-14,1.2287237351730842e-11,9.59453682266783e-12,Atxn2/Hnrnpa2b1/Mapt/Pabpc1/Ina/Psma2/Pcbp1/Hnrnpk/Eif4e/Elavl1/Tubb5/Khsrp/Tnrc6c/Caprin1/Ddx3x/Sqstm1/Larp4b/Gigyf2/Larp1/Atxn2l/Hnrnpa3/Tnrc6b/Larp4/Cnot2/Grsf1/Edc3/Lsm14a/Hnrnpl/Carhsp1/Sarnp/Dcps/Eif4enif1/Mbnl1/Lsm4/Limd1/Stau1,36,CC,4.400592823712949
