ID,Description,poi_Cat,poi_Qty,bg_Cat,bg_Qty,pvalue,p.adjust,qvalue,geneID,Count,Cat,foldEnrichment
GO:0006403,RNA localization,25,652,165,15490,2.565125901729674e-8,3.5903488024532435e-6,3.0624728932025583e-6,Tpr/Hnrnpa2b1/Mapt/Hnrnpa1/Ran/Eif5a/Cct2/Alkbh5/Khsrp/Khdrbs1/Nup62/Ltv1/Zc3h11a/Srsf1/Hnrnpa3/Srsf7/Ddx39a/Sfpq/Bicd2/Igf2bp3/Pih1d1/Sarnp/Eny2/Phax/Stau1,25,BP,3.5996467744934004
GO:1901879,regulation of protein depolymerization,17,652,85,15490,7.306038802583673e-8,9.057400675545873e-6,7.725724039062915e-6,Tpx2/Map1b/Cfl1/Map2/Capza2/Capzb/Pdxp/Mtpn/Specc1l/Nes/Map1s/Mid1ip1/Lima1/Tmod3/Add1/Map1a/Dstn,17,BP,4.751533742331288
GO:0051168,nuclear export,21,652,128,15490,8.309918198232212e-8,1.0015759739480435e-5,8.543179059936977e-6,Tpr/Hnrnpa2b1/Hspa9/Cdk5/Nutf2/Ran/Eif5a/Alkbh5/Khdrbs1/Nup62/Ltv1/Zc3h11a/Rbm22/Ddx39a/Park7/Ranbp3/Sarnp/Eny2/Phax/Bag3/Gsk3b,21,BP,3.897742523006135
GO:0098760,response to interleukin-7,8,652,16,15490,9.005576922174915e-8,1.0282946911925515e-5,8.771082675447923e-6,P4hb/Pdia3/Crkl/Hdgf/Rad23b/Hspd1/Hmgb1/Stip1,8,BP,11.87883435582822
GO:0098761,cellular response to interleukin-7,8,652,16,15490,9.005576922174915e-8,1.0282946911925515e-5,8.771082675447923e-6,P4hb/Pdia3/Crkl/Hdgf/Rad23b/Hspd1/Hmgb1/Stip1,8,BP,11.87883435582822
GO:0010499,proteasomal ubiquitin-independent protein catabolic process,9,652,22,15490,1.193357265211864e-7,1.3276864548087893e-5,1.132481550468263e-5,Psmb1/Psmb10/Psma3/Psmb8/Psma2/Psmb7/Psma4/Psma1/Psma7,9,BP,9.71904629113218
GO:0043624,cellular protein complex disassembly,21,652,132,15490,1.4312935835486544e-7,1.5525957147544028e-5,1.3243232209887024e-5,Tpx2/Map1b/Cfl1/Map2/Capza2/Capzb/Pdxp/Mtpn/Eif5a/Specc1l/Sh3gl1/Nckap5l/Nes/Map1s/Gspt1/Mid1ip1/Lima1/Tmod3/Add1/Map1a/Dstn,21,BP,3.7796291132180704
GO:0045454,cell redox homeostasis,14,652,65,15490,3.97585527728826e-7,3.839017759729873e-5,3.274580959282453e-5,Prdx6/Prdx4/P4hb/Prdx3/Pdia3/Prdx1/Gsr/Prdx5/Prdx2/Glrx5/Txnl1/Sh3bgrl3/Pdia6/Erp44,14,BP,5.117036337895233
GO:0022618,ribonucleoprotein complex assembly,22,652,153,15490,4.469782215178541e-7,4.216170659056454e-5,3.5962824413198514e-5,Srpk1/Eif5/Ruvbl1/Rps14/Snrpe/Snrpd3/Rps25/Tarbp2/Srsf1/Celf4/Eif4b/Rpl24/Prpf3/Pih1d1/Rpl11/Mrto4/Snu13/Nol3/Rpl38/Mbnl1/Lsm4/Eif4h,22,BP,3.416135370303541
GO:0010970,transport along microtubule,22,652,156,15490,6.283609902351186e-7,5.4529166732603594e-5,4.651194192982478e-5,Hap1/Dync1i2/Sod1/Mapt/Map1b/Map2/Kif3a/Cdc42/Pafah1b1/Map6/Arl8a/Sfpq/Bicd2/Nde1/Ndel1/Kifc5b/Map1a/Spast/Pcm1/Uchl1/Arl3/Stau1,22,BP,3.350440459336165
GO:0008154,actin polymerization or depolymerization,25,652,195,15490,6.917290980458165e-7,5.8851226596486234e-5,5.019854507180786e-5,Cfl1/Capza2/Capzb/Pdxp/Mtpn/Pfn1/Vasp/Enah/Specc1l/Micall2/Cttn/Grb2/Bag4/Cdc42ep1/Nck1/Cotl1/Arpin/Arpc5l/Baiap2l1/Lima1/Tmod3/Dbn1/Add1/Dstn/Coro1b,25,BP,3.0458549630328773
GO:0033962,P-body assembly,8,652,20,15490,7.586240500534281e-7,6.104351986006544e-5,5.206851344064e-5,Atxn2/Atxn2l/Cnot2/Edc3/Lsm14a/Eif4enif1/Lsm4/Limd1,8,BP,9.503067484662578
GO:0008064,regulation of actin polymerization or depolymerization,23,652,171,15490,8.238269663536443e-7,6.104351986006544e-5,5.206851344064e-5,Cfl1/Capza2/Capzb/Pdxp/Mtpn/Pfn1/Vasp/Specc1l/Cttn/Grb2/Bag4/Cdc42ep1/Nck1/Cotl1/Arpin/Arpc5l/Baiap2l1/Lima1/Tmod3/Dbn1/Add1/Dstn/Coro1b,23,BP,3.1954759085853692
GO:0071826,ribonucleoprotein complex subunit organization,22,652,159,15490,8.750964715727663e-7,6.22466162320366e-5,5.309472293442358e-5,Srpk1/Eif5/Ruvbl1/Rps14/Snrpe/Snrpd3/Rps25/Tarbp2/Srsf1/Celf4/Eif4b/Rpl24/Prpf3/Pih1d1/Rpl11/Mrto4/Snu13/Nol3/Rpl38/Mbnl1/Lsm4/Eif4h,22,BP,3.287224601612841
GO:2001242,regulation of intrinsic apoptotic signaling pathway,22,652,162,15490,1.2077890987918686e-6,8.04602616170825e-5,6.863048236815715e-5,Trp53/Sod1/P4hb/Ppia/Mif/Erp29/Hnrnpk/Tpt1/Bax/Vdac2/Hsph1/Ddx3x/Trim32/Bclaf1/Sfpq/Sirt1/Park7/Nck1/Rpl11/Nol3/Prkra/Gsdme,22,BP,3.226350071953344
GO:0006611,protein export from nucleus,18,652,114,15490,1.2424147334281005e-6,8.04602616170825e-5,6.863048236815715e-5,Tpr/Hnrnpa2b1/Hspa9/Cdk5/Nutf2/Ran/Eif5a/Alkbh5/Ltv1/Zc3h11a/Rbm22/Ddx39a/Park7/Ranbp3/Sarnp/Eny2/Bag3/Gsk3b,18,BP,3.7512108492089116
GO:1903051,negative regulation of proteolysis involved in cellular protein catabolic process,13,652,67,15490,3.597916356840054e-6,2.00145629132423e-4,1.7071894616261312e-4,Sdcbp/Csnk2a2/Tlk2/Rpl23/Smarcc1/Csnk2a1/Psmf1/Sgta/Psme3ip1/Park7/Rpl11/Map1a/Uchl5,13,BP,4.609696914201996
GO:0030010,establishment of cell polarity,19,652,137,15490,4.6676218235905015e-6,2.4698550112877055e-4,2.1067212235871893e-4,Itgb1/Map1b/Cfl1/Map2/Map4/Crkl/Lmna/Pafah1b1/Scrib/Frmd4a/Shtn1/Spdl1/Rap1b/Pard3/Nde1/Rufy3/Sapcd2/Ndel1/Gsk3b,19,BP,3.294859164390309
GO:0048524,positive regulation of viral process,12,652,59,15490,5.085202881961454e-6,2.658397024678403e-4,2.267542591373047e-4,Srpk1/P4hb/Lgals1/Ppia/Pabpc1/Pfn1/Tarbp2/Tsg101/Ddx3x/Larp1/Ppid/Stau1,12,BP,4.832068212540293
GO:0031109,microtubule polymerization or depolymerization,17,652,115,15490,6.15030434267731e-6,3.103043086381029e-4,2.6468139619159636e-4,Tpx2/Mapt/Map1b/Map2/Drg1/Cdkn1b/Capzb/Specc1l/Nckap5l/Map1s/Ska3/Slain2/Mid1ip1/Tppp3/Nde1/Ndel1/Map1a,17,BP,3.5120032008535604
GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,10,652,44,15490,1.1041915040482003e-5,4.7910869360651414e-4,4.086670871824708e-4,Sod1/P4hb/Mapt/Ppia/Hsph1/Uaca/Sfpq/Sirt1/Park7/Nol3,10,BP,5.3994701617401
GO:0045773,positive regulation of axon extension,10,652,50,15490,3.639365760393313e-5,0.001305058515235255,0.0011131805144447924,Mapt/Map1b/Rab11a/Pafah1b1/Shtn1/Golga4/Rufy3/Ndel1/Dbn1/Gsk3b,10,BP,4.751533742331288
GO:0031047,gene silencing by RNA,14,652,100,15490,7.40097108399985e-5,0.002508813557302762,0.0021399518364591677,Hnrnpa2b1/Trp53/Pabpc1/Elavl1/Tarbp2/Ddx17/Fxr1/Ddx3x/Pum1/Cnot2/Lin28a/Eif4enif1/Limd1/Prkra,14,BP,3.326073619631902
GO:0061640,cytoskeleton-dependent cytokinesis,13,652,88,15490,7.564599600477357e-5,0.002544402919881492,0.0021703086246657195,Ank3/Septin7/Cfl1/Nup62/Septin9/Cep55/Septin11/Septin10/Septin8/Anln/Spast/Pdcd6ip/Arl3,13,BP,3.5096556051310652
GO:0009163,nucleoside biosynthetic process,6,652,19,15490,9.212765270136632e-5,0.002870925559411775,0.0024488238296216207,Hprt/Aprt/Nme1/Impdh2/Nme2/Mtap,6,BP,7.502421698417824
GO:0042451,purine nucleoside biosynthetic process,6,652,19,15490,9.212765270136632e-5,0.002870925559411775,0.0024488238296216207,Hprt/Aprt/Nme1/Impdh2/Nme2/Mtap,6,BP,7.502421698417824
GO:0042455,ribonucleoside biosynthetic process,6,652,19,15490,9.212765270136632e-5,0.002870925559411775,0.0024488238296216207,Hprt/Aprt/Nme1/Impdh2/Nme2/Mtap,6,BP,7.502421698417824
GO:0046129,purine ribonucleoside biosynthetic process,6,652,19,15490,9.212765270136632e-5,0.002870925559411775,0.0024488238296216207,Hprt/Aprt/Nme1/Impdh2/Nme2/Mtap,6,BP,7.502421698417824
GO:0071157,negative regulation of cell cycle arrest,6,652,19,15490,9.212765270136632e-5,0.002870925559411775,0.0024488238296216207,Ccnd1/Cdk4/Mif/Cast/Rpl23/Rassf1,6,BP,7.502421698417824
GO:0098869,cellular oxidant detoxification,6,652,19,15490,9.212765270136632e-5,0.002870925559411775,0.0024488238296216207,Prdx6/Dhfr/Sod1/Prdx1/Gch1/Prdx2,6,BP,7.502421698417824
GO:0016239,positive regulation of macroautophagy,10,652,57,15490,1.1733501116769038e-4,0.0035111490583214383,0.002994917599024315,Supt5/Pafah1b2/Map3k7/Gpsm1/Larp1/Lrsam1/Optn/Sirt1/Hspb8/Bag3,10,BP,4.168012054676568
GO:0042743,hydrogen peroxide metabolic process,9,652,47,15490,1.2724841376668086e-4,0.0036428058260817215,0.0031072173516826177,Prdx6/Prdx4/Sod1/Prdx3/Prdx1/Cycs/Prdx5/Prdx2/Park7,9,BP,4.549340817125701
GO:0006739,"NADP metabolic process",8,652,38,15490,1.504455055358229e-4,0.004157853812228889,0.0035465397081056206,Idh1/Trp53/Idh2/Prdx5/Fdxr/Nadk2/Me2/Pgls,8,BP,5.001614465611882
GO:0006099,tricarboxylic acid cycle,7,652,29,15490,1.5727436797521142e-4,0.0043190726749648255,0.0036840551485732404,Idh1/Mdh2/Pdha1/Idh2/Pdhb/Idh3a/Suclg1,7,BP,5.7346096890205205
GO:1900407,regulation of cellular response to oxidative stress,12,652,84,15490,1.964867275728399e-4,0.005105125215200912,0.00435453724642991,Dhfr/Trp53/Sod1/P4hb/Ppia/Gch1/Hsph1/Sfpq/Sirt1/Pawr/Park7/Nol3,12,BP,3.3939526730937777
GO:0099010,modification of postsynaptic structure,6,652,22,15490,2.273982182270151e-4,0.005613535305362802,0.004788197652540754,Cfl1/Cdc42/Pfn1/Cttn/Gsk3b/Stau1,6,BP,6.479364194088121
GO:1901659,glycosyl compound biosynthetic process,6,652,22,15490,2.273982182270151e-4,0.005613535305362802,0.004788197652540754,Hprt/Aprt/Nme1/Impdh2/Nme2/Mtap,6,BP,6.479364194088121
GO:0071166,ribonucleoprotein complex localization,10,652,62,15490,2.4180699016781626e-4,0.005927686612079971,0.005056160436693679,Tpr/Hnrnpa2b1/Ran/Eif5a/Alkbh5/Ltv1/Zc3h11a/Ddx39a/Sarnp/Eny2,10,BP,3.831882050267168
GO:0046785,microtubule polymerization,11,652,74,15490,2.520921460416533e-4,0.006145100121768167,0.0052416084298193555,Tpx2/Mapt/Map1b/Map2/Drg1/Cdkn1b/Capzb/Slain2/Tppp3/Nde1/Ndel1,11,BP,3.531545349030012
GO:1902882,regulation of response to oxidative stress,12,652,92,15490,4.64691072230345e-4,0.009787837681589645,0.008348767552181367,Dhfr/Trp53/Sod1/P4hb/Ppia/Gch1/Hsph1/Sfpq/Sirt1/Pawr/Park7/Nol3,12,BP,3.0988263536943186
GO:0031114,regulation of microtubule depolymerization,7,652,35,15490,5.440682542059607e-4,0.010878857857141306,0.009279379004550854,Tpx2/Map1b/Map2/Specc1l/Map1s/Mid1ip1/Map1a,7,BP,4.751533742331288
GO:1901657,glycosyl compound metabolic process,12,652,95,15490,6.243087047877635e-4,0.012083755998422908,0.010307125360064763,Gamt/Hprt/Tk1/Aprt/Nme1/Impdh2/Dck/Ran/Nme2/Akr7a5/Mtap/Ak3,12,BP,3.0009686793671295
GO:0051294,establishment of spindle orientation,7,652,36,15490,6.511906768154371e-4,0.012502284719921156,0.010664119327820574,Itgb1/Map4/Pafah1b1/Spdl1/Nde1/Sapcd2/Ndel1,7,BP,4.619546693933197
GO:1905818,regulation of chromosome separation,9,652,60,15490,8.48605078750458e-4,0.014967875758935923,0.012767203495449768,Tpr/Csnk2a2/Csnk2a1/Dync1li1/Spdl1/Zwint/Ube2c/Zfp207/Ik,9,BP,3.563650306748466
GO:1990182,exosomal secretion,5,652,19,15490,9.248051376907647e-4,0.015817500458158894,0.013491910969271768,Sdcbp/Rab11a/Tsg101/Hgs/Pdcd6ip,5,BP,6.252018082014852
GO:0051304,chromosome separation,11,652,87,15490,0.0010313094541789572,0.017277419774835892,0.014737183665487558,Tpr/Csnk2a2/Csnk2a1/Ncaph/Dis3l2/Dync1li1/Spdl1/Zwint/Ube2c/Zfp207/Ik,11,BP,3.00384317043932
GO:0007019,microtubule depolymerization,8,652,50,15490,0.0010591918182497172,0.01767628192071355,0.015077402562615411,Tpx2/Map1b/Map2/Specc1l/Nckap5l/Map1s/Mid1ip1/Map1a,8,BP,3.801226993865031
GO:0097734,extracellular exosome biogenesis,5,652,20,15490,0.001190756725338251,0.018925616964258866,0.016143052424481552,Sdcbp/Rab11a/Tsg101/Hgs/Pdcd6ip,5,BP,5.939417177914111
GO:0051983,regulation of chromosome segregation,10,652,77,15490,0.0014021307545469559,0.021272186517409936,0.018144614401866387,Tpr/Csnk2a2/Csnk2a1/Pum1/Dync1li1/Spdl1/Zwint/Ube2c/Zfp207/Ik,10,BP,3.085411520994343
GO:0051653,spindle localization,8,652,53,15490,0.001565536039125845,0.023026647029718784,0.019641122974367427,Itgb1/Cfl1/Map4/Pafah1b1/Spdl1/Nde1/Sapcd2/Ndel1,8,BP,3.586063201759463
GO:1990000,amyloid fibril formation,5,652,22,15490,0.0018863204010550801,0.026658458363875585,0.02273896231423359,Pfdn2/Mapt/Fkbp1a/Vbp1/Pfdn5,5,BP,5.3994701617401
GO:0051642,centrosome localization,6,652,32,15490,0.0019301707084362213,0.02701616356098311,0.023044075418885413,Pafah1b1/Dlgap5/Bicd2/Pard3/Nde1/Ndel1,6,BP,4.454562883435583
GO:0042255,ribosome assembly,8,652,55,15490,0.0019979918800717813,0.027875520153155815,0.023777083940877925,Rps14/Rps25/Sbds/Ddx3x/Rpl24/Rpl11/Mrto4/Rpl38,8,BP,3.4556609035136643
GO:0007094,mitotic spindle assembly checkpoint,6,652,33,15490,0.002276465636765242,0.030580756649920698,0.026084579367334503,Tpr/Dync1li1/Spdl1/Zwint/Zfp207/Ik,6,BP,4.319576129392081
GO:0048147,negative regulation of fibroblast proliferation,6,652,33,15490,0.002276465636765242,0.030580756649920698,0.026084579367334503,Trp53/Fth1/Gstp1/Bax/Trim32/Pawr,6,BP,4.319576129392081
GO:0061842,microtubule organizing center localization,6,652,33,15490,0.002276465636765242,0.030580756649920698,0.026084579367334503,Pafah1b1/Dlgap5/Bicd2/Pard3/Nde1/Ndel1,6,BP,4.319576129392081
GO:0071173,spindle assembly checkpoint,6,652,33,15490,0.002276465636765242,0.030580756649920698,0.026084579367334503,Tpr/Dync1li1/Spdl1/Zwint/Zfp207/Ik,6,BP,4.319576129392081
GO:0032878,regulation of establishment or maintenance of cell polarity,5,652,24,15490,0.0028399906823263683,0.03603134377372547,0.0307337865160342,Cfl1/Kif3a/Shtn1/Rap1b/Rufy3,5,BP,4.949514314928425
GO:0071174,mitotic spindle checkpoint,6,652,35,15490,0.0031068810118367158,0.038106338019354154,0.03250370191435068,Tpr/Dync1li1/Spdl1/Zwint/Zfp207/Ik,6,BP,4.0727432077125325
GO:0031116,positive regulation of microtubule polymerization,5,652,25,15490,0.0034288415902684844,0.040872922143337785,0.03486352524980912,Mapt/Map1b/Drg1/Cdkn1b/Slain2,5,BP,4.751533742331288
GO:0032507,maintenance of protein location in cell,8,652,60,15490,0.00349425047874018,0.04142500772473672,0.035334439698735905,Ank3/Hspa5/Cdk5/Pfn1/Mprip/Park7/Dbn1/Skp1,8,BP,3.167689161554192
GO:0018208,peptidyl-proline modification,6,652,36,15490,0.0035980190788409724,0.04196721715884672,0.035796930054343125,Prdx4/P4hb/Ppia/Fkbp1a/Ppid/Ppil4,6,BP,3.9596114519427403
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,6,652,36,15490,0.0035980190788409724,0.04196721715884672,0.035796930054343125,Tpr/Dync1li1/Spdl1/Zwint/Zfp207/Ik,6,BP,3.9596114519427403
GO:0098754,detoxification,7,652,48,15490,0.0037142718076021617,0.042976600995162074,0.036657907861134605,Prdx6/Dhfr/Sod1/Prdx1/Gch1/Prdx2/Park7,7,BP,3.464660020449898
GO:0061951,establishment of protein localization to plasma membrane,8,652,62,15490,0.004291164070228832,0.04768259380087063,0.04067199568269699,Ank3/Arl6/Rab11a/Scrib/Gopc/Optn/Golga4/Afdn,8,BP,3.0655056402137344
GO:0035770,ribonucleoprotein granule,41,664,200,15671,2.185367941846214e-17,1.1669864809458783e-14,9.063525990393772e-15,Atxn2/Hnrnpa2b1/Psmc3/Ncl/Mapt/Pabpc1/Ina/Psma2/Pcbp1/Hnrnpk/Lsm6/Polr2g/Eif4e/Elavl1/Tubb5/Khsrp/Caprin1/Fxr1/Ddx3x/Sqstm1/Larp4b/Gigyf2/Larp1/Atxn2l/Pum1/Hnrnpa3/Larp4/Cnot2/Dis3l2/Edc3/Lsm14a/Lin28a/Hnrnpl/Carhsp1/Sarnp/Eif4enif1/Mbnl1/Lsm4/Limd1/Psma4/Stau1,41,CC,4.838185240963855
GO:0043209,myelin sheath,40,664,210,15671,7.83734413938975e-16,1.3950472568113756e-13,1.0834784529542322e-13,Dpysl2/Septin7/Aldoa/Sod1/Mdh2/Itgb1/Ubc/Nme1/Gapdh/Ppia/Hspa5/Prdx3/Pdia3/Mif/Pdha1/Prdx1/Hspa9/Ina/Cdc42/Ywhag/Cycs/Hspd1/Tubb4b/Pebp1/Cct2/Nme2/Stip1/Vdac2/Prdx2/Syn2/Scrib/Tufm/Septin8/Ndufs1/Pard3/Uqcrc1/Idh3a/Uqcrc2/Uchl1/Pdcd6ip,40,CC,4.495410212277682
GO:0000502,proteasome complex,20,664,61,15671,3.197734990048267e-13,4.2689762117144364e-11,3.3155462791553087e-11,Psmb1/Psmd14/Psmb10/Psma3/Psmc3/Psmb8/Psma2/Rad23b/Psmc4/Psme3/Psmc6/Psmb7/Psmf1/Txnl1/Psmd9/Adrm1/Psma4/Psma1/Uchl5/Psma7,20,CC,7.738001185068142
GO:0005874,microtubule,49,664,382,15671,3.787201610234951e-12,3.370609433109107e-10,2.617820060408019e-10,Tpx2/Dpysl2/Dync1i2/Mapt/Map1b/Map2/Map4/Kif3a/Cdk5/Rab11a/Pafah1b1/Tpt1/Tubb4b/Cct2/Tubb5/Bod1/Igbp1/Hsph1/Cep170/Nckap5l/Kif11/Map6/Enkd1/Septin9/Hook3/Map1s/Ska3/Slain2/Shtn1/Gtse1/Dync1li1/Bag2/Dctn2/Rassf1/Mid1ip1/Tppp3/Tubb2b/Nde1/Tbcb/Tubb3/Ndel1/Zfp207/Kifc5b/Map1a/Spast/Arl3/Gsk3b/Bcl10/Clip2,49,CC,3.0273410395508735
GO:0005844,polysome,18,664,65,15671,1.1883453247364514e-10,6.873152050085601e-9,5.338107446744977e-9,Impact/Atxn2/Vim/Drg1/Fus/Vbp1/Rps25/Fxr1/Elavl4/Larp4b/Larp1/Rpl24/Larp4/Lin28a/Hdlbp/Rps21/Rpl11/Rpl38,18,CC,6.5356348470806305
GO:0005681,spliceosomal complex,29,664,170,15671,1.287107125484195e-10,6.873152050085601e-9,5.338107446744977e-9,Hnrnpa2b1/Ncl/Pabpc1/Hnrnpa1/Snrpa1/Hnrnpk/Snrpe/Lsm6/Snrpd3/Frg1/Snrnp70/Raly/Srsf1/Syncrip/Hnrnpa3/Rbm22/Myef2/Rbm17/Ppp1r8/Prpf3/Sf3b5/Snw1/Hnrnpm/Snu13/Prpf4/Lsm4/Ik/Hnrnpc/Hnrnpf,29,CC,4.026036498936924
GO:0030027,lamellipodium,22,664,155,15671,6.289940994388444e-7,1.873216511480263e-5,1.4548537463497409e-5,P4hb/Cfl1/Ctnnd1/Capzb/Cdk5/Pdxp/Vasp/Nme2/Enah/Phactr4/Cttn/Dpysl3/Shtn1/Srgap2/Arpin/Rufy3/Tubb3/Tmod3/Tesc/Dbn1/Coro1b/Coro1c,22,CC,3.349805674310144
GO:0000776,kinetochore,19,664,126,15671,1.4371962280174676e-6,3.65458469410156e-5,2.8383725004455247e-5,Tpr/Septin7/Pafah1b1/Spc25/Bod1/Ercc6l/Ska3/Dync1li1/Spdl1/Dctn2/Pmf1/Nudcd2/Zwint/Nde1/Ppp1r12a/Ndel1/Zfp207/Cenph/Dctn6,19,CC,3.558866418053165
GO:0030426,growth cone,23,664,179,15671,2.070183049962262e-6,5.0248988576356725e-5,3.9026417305508666e-5,Dpysl2/Hap1/Mapt/Map1b/Cfl1/Map2/Tpm3/Ctnnd1/Cdk5/Pafah1b1/Cttn/Fxr1/Elavl4/Dpysl3/Shtn1/Sirt1/Dctn2/Pard3/Rufy3/Tubb3/Ndel1/Dbn1/Gsk3b,23,CC,3.0325183415225148
