ID,Description,poi_Cat,poi_Qty,bg_Cat,bg_Qty,pvalue,p.adjust,qvalue,geneID,Count,Cat,foldEnrichment
GO:0003779,actin binding,22,278,390,15381,2.519050409762682e-6,1.8976846420212204e-4,1.6219149129524635e-4,Map1b/Cfl1/Tpm3/Marcks/Marcksl1/Capzb/Hdgf/Vasp/Mprip/Enah/Phactr4/Cttn/Dbnl/Tpm4/Anln/Arpc5l/Cnn3/Baiap2l1/Lima1/Tmod3/Dbn1/Dstn,22,MF,3.121029330381848
GO:0043024,ribosomal small subunit binding,5,278,14,15381,3.2596075818311235e-6,2.0458655180866033e-4,1.7485622849040136e-4,Eif1/Npm1/Larp1/Eif4b/Eif4h,5,MF,19.759763617677287
GO:0090079,"translation regulator activity, nucleic acid binding",9,278,92,15381,4.2376280060490805e-5,0.0015961732156118203,0.0013642188405438706,Dhfr/Eif1/Pcbp1/Eif4e/Larp1/Eif4b/Gspt1/Eif4h/Eif3g,9,MF,5.412456990928996
GO:0003725,double-stranded RNA binding,8,278,77,15381,7.364996389872677e-5,0.0022794472618689787,0.001948200151620669,Hmgb1/Fxr1/Eif4b/Lsm14a/Prkra/Eif4h/Stau1/Ilf3,8,MF,5.748294870597029
GO:0019208,phosphatase regulator activity,8,278,77,15381,7.364996389872677e-5,0.0022794472618689787,0.001948200151620669,Ppp1r12c/Phactr4/Bod1/Ppp1r14b/Ppp2r2a/Ppp1r8/Ppp1r12a/Tesc,8,MF,5.748294870597029
GO:0051087,chaperone binding,9,278,99,15381,7.564537373459e-5,0.0022794472618689787,0.001948200151620669,Sod1/Mapt/Ubl4a/Cdkn1b/Ahsa1/Ahsa2/St13/Bag3/Stub1,9,MF,5.0297580117724
GO:0019205,nucleobase-containing compound kinase activity,5,278,31,15381,2.1507829093513875e-4,0.005566601206940981,0.004757668008726921,Tk1/Dck/Guk1/Mpp6/Ak1,5,MF,8.923764214434904
GO:0032182,ubiquitin-like protein binding,8,278,90,15381,2.2167880912596827e-4,0.005566601206940981,0.004757668008726921,Nup62/Sqstm1/Ubxn7/Otub1/Serbp1/Uchl3/Adrm1/Uchl1,8,MF,4.917985611510792
GO:0008144,drug binding,5,278,33,15381,2.9169343333211887e-4,0.006592271593305887,0.005634288949099348,Dhfr/Ppia/Fkbp1a/Dck/Ppp3r1,5,MF,8.382930019620666
GO:0031072,heat shock protein binding,9,278,139,15381,9.575333619586676e-4,0.016029817763159915,0.013700379876757542,Mapt/Fkbp1a/Cdkn1b/Nup62/Ahsa1/Ahsa2/St13/Bag3/Stub1,9,MF,3.58234563428394
mmu03050,Proteasome,8,134,46,6715,2.810982545117442e-6,6.746358108281861e-4,6.184161599258373e-4,59029/16913/19166/19186/103554/228769/66537/56436,8,KEGG,8.715120051914342
mmu03040,Spliceosome,10,134,118,6715,1.1182908664805421e-4,0.013419490397766506,0.012301199531285965,15382/23983/69878/68011/110809/66810/70767/60365/108014/50783,10,KEGG,4.246774601568429
mmu04530,Tight junction,10,134,147,6715,6.677685371301082e-4,0.048613908794775125,0.04456274972854387,12443/12567/21872/22323/13043/17904/71978/105782/93742/74192,10,KEGG,3.4089755305107117
mmu01232,Nucleotide metabolism,7,134,77,6715,8.10231813246252e-4,0.048613908794775125,0.04456274972854387,21877/11821/13178/68106/14923/66422/11636,7,KEGG,4.555630936227951
R-MMU-72203,Processing of Capped Intron-Containing Pre-mRNA,21,176,216,8014,8.542340823644136e-9,4.189188287364424e-6,3.0437829496077163e-6,59013/53379/15382/23983/69878/68011/13684/15569/18521/18226/110809/66810/108062/83410/70767/83701/60365/108014/18141/50783/98758,21,Reactome,4.426925505050505
R-MMU-72163,mRNA Splicing - Major Pathway,18,176,162,8014,1.3173548073473032e-8,4.189188287364424e-6,3.0437829496077163e-6,59013/53379/15382/23983/69878/68011/15569/18521/110809/66810/108062/83410/70767/83701/60365/108014/50783/98758,18,Reactome,5.059343434343435
R-MMU-72172,mRNA Splicing,18,176,168,8014,2.344856925957596e-8,4.971096683030103e-6,3.611902422790823e-6,59013/53379/15382/23983/69878/68011/15569/18521/110809/66810/108062/83410/70767/83701/60365/108014/50783/98758,18,Reactome,4.878652597402598
R-MMU-1168372,Downstream signaling events of B Cell Receptor (BCR),10,176,73,8014,3.7969361589277904e-6,6.037128492695187e-4,4.3864604572876317e-4,59029/14225/16913/16653/19166/19186/103554/19058/228769/21402,10,Reactome,6.237546699875467
R-MMU-187577,SCF(Skp2)-mediated degradation of p27/p21,9,176,60,8014,5.4643068843273565e-6,6.543284932830853e-4,4.754223908495109e-4,59029/12443/16913/12567/12576/19166/19186/228769/21402,9,Reactome,6.830113636363637
R-MMU-8878166,Transcriptional regulation by RUNX2,9,176,62,8014,7.220997202430837e-6,6.543284932830853e-4,4.754223908495109e-4,59029/12443/16913/12567/19166/19186/228769/21402/56424,9,Reactome,6.609787390029326
R-MMU-983705,Signaling by the B Cell Receptor (BCR),11,176,97,8014,8.105955992162538e-6,6.543284932830853e-4,4.754223908495109e-4,59029/14225/16913/16653/19166/19186/103554/14784/19058/228769/21402,11,Reactome,5.163659793814433
R-MMU-75815,Ubiquitin-dependent degradation of Cyclin D,8,176,50,8014,1.1275470908358245e-5,7.725948176742404e-4,5.613524080751266e-4,59029/12443/16913/12567/19166/19186/103554/228769,8,Reactome,7.285454545454545
R-MMU-69242,S Phase,13,176,141,8014,1.2147717259028937e-5,7.725948176742404e-4,5.613524080751266e-4,59029/12443/16913/12567/12576/19166/18971/19186/103554/228769/68612/21402/19718,13,Reactome,4.19817859445519
R-MMU-429914,Deadenylation-dependent mRNA decay,8,176,52,8014,1.5224163518370734e-5,8.802334543348897e-4,6.395605535468664e-4,228140/13684/68106/75705/72544/72068/353190/50783,8,Reactome,7.005244755244755
R-MMU-69202,Cyclin E associated events during G1/S transition ,9,176,70,8014,1.9908746904273906e-5,0.001055163585926517,7.666613939452846e-4,59029/12443/16913/12567/12576/19166/19186/228769/21402,9,Reactome,5.854383116883118
R-MMU-69656,Cyclin A:Cdk2-associated events at S phase entry,9,176,72,8014,2.5092403776368623e-5,0.001227597600136188,8.919486038725364e-4,59029/12443/16913/12567/12576/19166/19186/228769/21402,9,Reactome,5.691761363636364
R-MMU-5610787,Hedgehog 'off' state,10,176,105,8014,9.618972905890676e-5,0.004190892877360285,0.0030450214716338385,59029/22158/19085/16913/19166/19186/103554/228769/19084/21402,10,Reactome,4.336580086580087
R-MMU-69275,G2/M Transition,13,176,172,8014,9.893100172563148e-5,0.004190892877360285,0.0030450214716338385,59029/16913/19166/259279/19186/103554/71978/228769/69654/67203/17931/18536/21402,13,Reactome,3.4415301268498943
R-MMU-453274,Mitotic G2-G2/M phases,13,176,174,8014,1.112788669520578e-4,0.004190892877360285,0.0030450214716338385,59029/16913/19166/259279/19186/103554/71978/228769/69654/67203/17931/18536/21402,13,Reactome,3.4019723092998957
R-MMU-8939902,Regulation of RUNX2 expression and activity,7,176,51,8014,1.120207215646617e-4,0.004190892877360285,0.0030450214716338385,59029/16913/19166/19186/228769/21402/56424,7,Reactome,6.249777183600713
R-MMU-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,7,176,53,8014,1.4373790480450273e-4,0.00507873930309243,0.003690113462524953,59029/16913/19166/19186/103554/228769/21402,7,Reactome,6.013936535162951
R-MMU-69239,Synthesis of DNA,10,176,113,8014,1.779794521678071e-4,0.005204657657340196,0.0037816032962137464,59029/16913/19166/18971/19186/103554/228769/68612/21402/19718,10,Reactome,4.029565567176187
R-MMU-5610780,Degradation of GLI1 by the proteasome,7,176,55,8014,1.8237305458947253e-4,0.005204657657340196,0.0037816032962137464,59029/16913/19166/19186/103554/228769/21402,7,Reactome,5.795247933884298
R-MMU-5689603,UCH proteinases,9,176,93,8014,1.9104058738560103e-4,0.005204657657340196,0.0037816032962137464,59029/16913/19166/19186/103554/228769/50933/56436/22223,9,Reactome,4.406524926686217
R-MMU-5607761,Dectin-1 mediated noncanonical NF-kB signaling,7,176,56,8014,2.0461695842927067e-4,0.005204657657340196,0.0037816032962137464,59029/16913/19166/19186/103554/228769/21402,7,Reactome,5.691761363636363
R-MMU-5610785,GLI3 is processed to GLI3R by the proteasome,7,176,56,8014,2.0461695842927067e-4,0.005204657657340196,0.0037816032962137464,59029/16913/19166/19186/103554/228769/21402,7,Reactome,5.691761363636363
R-MMU-5676590,NIK-->noncanonical NF-kB signaling,7,176,56,8014,2.0461695842927067e-4,0.005204657657340196,0.0037816032962137464,59029/16913/19166/19186/103554/228769/21402,7,Reactome,5.691761363636363
R-MMU-9020702,Interleukin-1 signaling,9,176,94,8014,2.073382300459028e-4,0.005204657657340196,0.0037816032962137464,59029/16913/19166/15289/19186/103554/18412/228769/21402,9,Reactome,4.359647001934237
R-MMU-2454202,Fc epsilon receptor (FCERI) signaling,10,176,116,8014,2.2095244771727244e-4,0.005204657657340196,0.0037816032962137464,59029/16913/16653/19166/19186/103554/14784/19058/228769/21402,10,Reactome,3.925352664576802
R-MMU-9711123,Cellular response to chemical stress,11,176,140,8014,2.4417797547101016e-4,0.005420311215414365,0.003938292988359659,11758/59029/20655/14870/16913/19166/19186/103554/21672/228769/21402,11,Reactome,3.5776785714285717
R-MMU-351202,Metabolism of polyamines,7,176,58,8014,2.5567505733086626e-4,0.005420311215414365,0.003938292988359659,59029/16913/19166/20603/19186/103554/228769,7,Reactome,5.4954937304075235
R-MMU-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",7,176,58,8014,2.5567505733086626e-4,0.005420311215414365,0.003938292988359659,54127/13684/13685/75705/66481/22384/53356,7,Reactome,5.4954937304075235
R-MMU-73856,RNA Polymerase II Transcription Termination,7,176,59,8014,2.8479483904955916e-4,0.005842887665661923,0.00424532884016151,69878/68011/110809/108062/83410/60365/108014,7,Reactome,5.402349768875192
R-MMU-69306,DNA Replication,10,176,121,8014,3.1184852149773257e-4,0.006100252404919614,0.004432325067460626,59029/16913/19166/18971/19186/103554/228769/68612/21402/19718,10,Reactome,3.7631480090157776
R-MMU-9707587,Regulation of HMOX1 expression and activity,7,176,60,8014,3.165225304439422e-4,0.006100252404919614,0.004432325067460626,59029/16913/19166/19186/103554/228769/21402,7,Reactome,5.312310606060606
R-MMU-3858494,Beta-catenin independent WNT signaling,10,176,124,8014,3.800565701249145e-4,0.006863170301116668,0.0049866464120990025,59029/16913/16653/19166/18797/14688/19186/103554/19058/228769,10,Reactome,3.6721041055718473
R-MMU-69206,G1/S Transition,9,176,102,8014,3.8422514283051025e-4,0.006863170301116668,0.0049866464120990025,59029/12443/16913/12567/12576/19166/19186/228769/21402,9,Reactome,4.017713903743316
R-MMU-1169091,Activation of NF-kappaB in B cells,7,176,62,8014,3.8848133779905667e-4,0.006863170301116668,0.0049866464120990025,59029/16913/19166/19186/103554/228769/21402,7,Reactome,5.140945747800586
R-MMU-453279,Mitotic G1 phase and G1/S transition,10,176,125,8014,4.053860183814576e-4,0.006968256964611,0.005063000343370125,59029/12443/16913/12567/12576/19166/19186/71978/228769/21402,10,Reactome,3.6427272727272726
R-MMU-5658442,Regulation of RAS by GAPs,7,176,63,8014,4.29067903592721e-4,0.0071812417548676455,0.005217750960587382,59029/16913/16653/19166/19186/103554/228769,7,Reactome,5.059343434343434
R-MMU-69563,p53-Dependent G1 DNA Damage Response,7,176,64,8014,4.7297325647870184e-4,0.007351525574134447,0.00534147588057766,59029/16913/12576/19166/19186/103554/228769,7,Reactome,4.9802911931818175
R-MMU-69580,p53-Dependent G1/S DNA damage checkpoint,7,176,64,8014,4.7297325647870184e-4,0.007351525574134447,0.00534147588057766,59029/16913/12576/19166/19186/103554/228769,7,Reactome,4.9802911931818175
R-MMU-5621481,C-type lectin receptors (CLRs),9,176,105,8014,4.7653431571498435e-4,0.007351525574134447,0.00534147588057766,59029/16913/16653/19166/19186/103554/19058/228769/21402,9,Reactome,3.9029220779220783
R-MMU-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,8,176,84,8014,4.854781039522748e-4,0.007351525574134447,0.00534147588057766,59029/16913/19166/19186/16549/103554/228769/72544,8,Reactome,4.336580086580087
