ID,Description,poi_Cat,poi_Qty,bg_Cat,bg_Qty,pvalue,p.adjust,qvalue,geneID,Count,Cat,foldEnrichment
GO:0006913,nucleocytoplasmic transport,12,187,279,15490,1.4962699232701497e-4,0.00822630102495759,0.007429407435363767,Kpna6/Prkag1/Hsp90ab1/Ran/Eif5a/Kpna1/Ddx19a/Trim28/Supt6/Tnpo1/Nup88/Xpo5,12,BP,3.562762348341096
GO:0051169,nuclear transport,12,187,279,15490,1.4962699232701497e-4,0.00822630102495759,0.007429407435363767,Kpna6/Prkag1/Hsp90ab1/Ran/Eif5a/Kpna1/Ddx19a/Trim28/Supt6/Tnpo1/Nup88/Xpo5,12,BP,3.562762348341096
GO:0006405,RNA export from nucleus,6,187,72,15490,2.3050180337697436e-4,0.01240641021135779,0.011204583444101444,Ran/Eif5a/Ddx19a/Supt6/Nup88/Xpo5,6,BP,6.902852049910874
GO:0016050,vesicle organization,11,187,252,15490,2.487782948969211e-4,0.01240641021135779,0.011204583444101444,Pdcd6/Vps4b/Stam/Pi4k2a/Sec31a/Sqstm1/Picalm/Stx16/Snap47/Sec23b/Ap3b1,11,BP,3.61577964519141
GO:0071824,protein-DNA complex subunit organization,9,187,173,15490,2.544658441184067e-4,0.01240641021135779,0.011204583444101444,Psmc3/Mcm3/Psmc4/Psmc5/Psmc6/Mcm6/Anp32e/Mcm7/Supt6,9,BP,4.309294921331643
GO:0006900,vesicle budding from membrane,5,187,53,15490,4.3613419852838917e-4,0.018474930639300943,0.016685237586495923,Pdcd6/Sec31a/Picalm/Sec23b/Ap3b1,5,BP,7.81454949046514
GO:1903320,regulation of protein modification by small protein conjugation or removal,10,187,229,15490,4.736694934440795e-4,0.019427967794595262,0.01754595266441979,Hsp90ab1/Pdcd6/Rela/Sqstm1/Isg15/Ubqln1/Derl1/Hspbp1/Tollip/Mad2l1,10,BP,3.6172150479882306
GO:0016051,carbohydrate biosynthetic process,9,187,191,15490,5.259132196420404e-4,0.02123374624304738,0.019176802762276374,Gpi1/Pgk1/Gapdh/Tpi1/Akr1b3/Gfpt1/Ppp1cb/G6pdx/Ptges3,9,BP,3.9031833580647866
GO:2000377,regulation of reactive oxygen species metabolic process,9,187,197,15490,6.570662899282768e-4,0.023913511171474184,0.02159697501513699,Bnip3/Dhfr/Eef1a1/Gstp1/Arf4/Eif5a/G6pdx/Parl/Prdx2,9,BP,3.784304677108499
GO:0017038,protein import,9,187,201,15490,7.585176347363181e-4,0.026849446139159537,0.024248501747807027,Pex5/Kpna6/Hsp90ab1/Ran/Kpna1/Trim28/Tnpo1/Nup88/Pex14,9,BP,3.7089951312953944
GO:0098930,axonal transport,5,187,60,15490,7.754434759218112e-4,0.02707764786191838,0.024454597242086144,Hap1/Arl8a/Arl8b/Uchl1/Ap3b1,5,BP,6.902852049910873
GO:0071166,ribonucleoprotein complex localization,5,187,62,15490,9.01107177870972e-4,0.030239752566475216,0.027310384324537872,Ran/Eif5a/Ddx19a/Supt6/Nup88,5,BP,6.680179403139555
GO:0065004,protein-DNA complex assembly,7,187,136,15490,0.00131702082270877,0.0400374330103466,0.03615894939870394,Psmc3/Mcm3/Psmc4/Psmc5/Psmc6/Mcm6/Mcm7,7,BP,4.2635262661214215
GO:0000502,proteasome complex,29,185,61,15671,1.9920010337292844e-40,6.434163338945588e-38,5.556634462508004e-38,Psmb1/Psmd4/Psmb10/Psmc3/Psmd3/Psmd7/Psma2/Psmc4/Psmc1/Psmc5/Psmc6/Psmd1/Ecpas/Psmd11/Ubqln1/Psmd2/Psmd6/Ubqln4/Psmd8/Psmd12/Adrm1/Usp14/Psma4/Psmb3/Psmb2/Psma1/Uchl5/Psmd13/Psma5,29,CC,40.27106778910058
GO:0043209,myelin sheath,16,185,210,15671,3.843778842637801e-9,1.551925707715012e-7,1.3402649911829175e-7,Septin7/Aldoa/Gpi1/Eef1a1/Gapdh/Mif/Cox6a1/Akr1b3/Nsf/Ywhag/Rps27a/Stip1/Prdx2/Gdi2/Uchl1/Sucla2,16,CC,6.453951093951094
GO:0016234,inclusion body,8,185,67,15671,1.1668535072233825e-6,4.187707587035028e-5,3.616563501920426e-5,Hap1/Hsp90ab1/Psmc4/Psmc5/Psmc6/Sqstm1/Picalm/Ubqln1,8,CC,10.114400968132312
GO:0036464,cytoplasmic ribonucleoprotein granule,9,185,190,15671,4.3091492998592124e-4,0.009941823027532326,0.008585898980922492,Psmc3/Psma2/Tia1/Pcbp1/Tial1/Ddx19a/Sqstm1/Eif4e2/Psma4,9,CC,4.0124893314367
GO:0005776,autophagosome,5,185,66,15671,0.0010841508723807652,0.019454485098832616,0.016801168490111273,Hap1/Nbr1/Sqstm1/Ubqln1/Ubqln4,5,CC,6.417280917280918
GO:0030117,membrane coat,5,185,86,15671,0.0034969113380815494,0.04518009448801362,0.0390181686143836,Pdcd6/Sec31a/Picalm/Sec23b/Ap3b1,5,CC,4.924890006285355
GO:0048475,coated membrane,5,185,86,15671,0.0034969113380815494,0.04518009448801362,0.0390181686143836,Pdcd6/Sec31a/Picalm/Sec23b/Ap3b1,5,CC,4.924890006285355
GO:0004298,threonine-type endopeptidase activity,8,186,21,15381,6.996851399709848e-11,2.6378129776906128e-8,2.135880953595638e-8,Psmb1/Psmb10/Psma2/Psma4/Psmb3/Psmb2/Psma1/Psma5,8,MF,31.502304147465438
GO:0044389,ubiquitin-like protein ligase binding,20,186,301,15381,6.790916116518131e-10,8.533917919757785e-8,6.910054995755292e-8,Prdx6/Gpi1/Hsp90ab1/Tpi1/Rps27a/Prkacb/Stam/Rela/Psmd1/Pcbp2/Trim28/Sqstm1/Isg15/Eif4e2/Dnm1l/Derl1/Hgs/Hspbp1/Tollip/Uchl1,20,MF,5.49458793269746
GO:0005048,signal sequence binding,6,186,40,15381,7.867521480704536e-6,5.932111196451221e-4,4.8033289040090853e-4,Pex5/Kpna6/Srp54a/Kpna1/Tnpo1/Srp68,6,MF,12.404032258064516
GO:0060590,ATPase regulator activity,6,186,42,15381,1.0538762197197836e-5,6.621855580572641e-4,5.361826381030479e-4,Dnajb6/Pfn1/Hsph1/Hspbp1/Dnaja2/Dnajb1,6,MF,11.81336405529954
GO:0090079,"translation regulator activity, nucleic acid binding",8,186,92,15381,1.5396739947635184e-5,8.292244228940663e-4,6.714367796713088e-4,Dhfr/Eef1a1/Eif5/Pcbp1/Eif4a1/Eif5a/Eif4e2/Eif3h,8,MF,7.190743338008416
GO:0016887,ATPase activity,16,186,388,15381,2.009427901656416e-5,9.46942898655586e-4,7.667553835267903e-4,Get3/Mcm3/Nsf/Vps4b/Psmc4/Atp5e/Eif4a1/Psmc1/Psmc5/Psmc6/Mcm6/Ddx19a/Mcm7/Wrnip1/Hspa14/Ola1,16,MF,3.4100432324575993
GO:0031072,heat shock protein binding,9,186,139,15381,4.840773556808047e-5,0.001824971630916634,0.001477709822604562,Dnajb6/Hsp90ab1/Stip1/St13/Hspa14/Dnajc7/Dnaja2/Dnajb1/Ptges3,9,MF,5.354258528660942
GO:0051082,unfolded protein binding,7,186,82,15381,5.977794140071831e-5,0.002036272369153075,0.001648803537775769,Dnajb6/Hsp90ab1/St13/Hspa14/Dnaja2/Dnajb1/Ptges3,7,MF,7.059205350118017
GO:0032550,purine ribonucleoside binding,14,186,341,15381,7.047945919850308e-5,0.002036272369153075,0.001648803537775769,Septin7/Eef1a1/Hsp90ab1/Srp54a/Eif5/Arf4/Ran/Rab39b/Septin11/Dnm1l/Arl8a/Arl8b/Ola1/Prps1,14,MF,3.3950430422854985
GO:0032549,ribonucleoside binding,14,186,344,15381,7.738749719680904e-5,0.002036272369153075,0.001648803537775769,Septin7/Eef1a1/Hsp90ab1/Srp54a/Eif5/Arf4/Ran/Rab39b/Septin11/Dnm1l/Arl8a/Arl8b/Ola1/Prps1,14,MF,3.3654351087771945
GO:0001883,purine nucleoside binding,14,186,345,15381,7.981780683098307e-5,0.002036272369153075,0.001648803537775769,Septin7/Eef1a1/Hsp90ab1/Srp54a/Eif5/Arf4/Ran/Rab39b/Septin11/Dnm1l/Arl8a/Arl8b/Ola1/Prps1,14,MF,3.355680224403927
GO:0045182,translation regulator activity,8,186,118,15381,9.266875309606128e-5,0.002036272369153075,0.001648803537775769,Dhfr/Eef1a1/Eif5/Pcbp1/Eif4a1/Eif5a/Eif4e2/Eif3h,8,MF,5.606342263531985
GO:0001882,nucleoside binding,14,186,353,15381,1.0177686089872061e-4,0.002036272369153075,0.001648803537775769,Septin7/Eef1a1/Hsp90ab1/Srp54a/Eif5/Arf4/Ran/Rab39b/Septin11/Dnm1l/Arl8a/Arl8b/Ola1/Prps1,14,MF,3.2796308142191357
GO:0016874,ligase activity,9,186,153,15381,1.0183765575594696e-4,0.002036272369153075,0.001648803537775769,Wars/Atp5e/Uba1/Asns/Gars/Tars/Aacs/Uchl1/Sucla2,9,MF,4.864326375711575
GO:0019001,guanyl nucleotide binding,14,186,355,15381,1.0802505937151589e-4,0.002036272369153075,0.001648803537775769,Septin7/Eef1a1/Hsp90ab1/Srp54a/Eif5/Arf4/Ran/Rab39b/Septin11/Dnm1l/Arl8a/Arl8b/Ola1/Prps1,14,MF,3.2611540208995913
GO:0032561,guanyl ribonucleotide binding,14,186,355,15381,1.0802505937151589e-4,0.002036272369153075,0.001648803537775769,Septin7/Eef1a1/Hsp90ab1/Srp54a/Eif5/Arf4/Ran/Rab39b/Septin11/Dnm1l/Arl8a/Arl8b/Ola1/Prps1,14,MF,3.2611540208995913
GO:0005525,GTP binding,13,186,334,15381,2.1690003225781517e-4,0.003822582422700801,0.0030952084394338473,Septin7/Eef1a1/Hsp90ab1/Srp54a/Eif5/Arf4/Ran/Rab39b/Septin11/Dnm1l/Arl8a/Arl8b/Ola1,13,MF,3.2186111647672395
GO:0003697,single-stranded DNA binding,7,186,101,15381,2.2306847029023242e-4,0.003822582422700801,0.0030952084394338473,Mcm3/Pcbp3/Pcbp1/Mcm6/Mcm7/Pcbp2/Nol12,7,MF,5.73123602682849
GO:0031593,polyubiquitin modification-dependent protein binding,5,186,51,15381,3.667694910707695e-4,0.005318157620526158,0.004306200502450331,Psmd4/Sqstm1/Ubqln1/Ubqln4/Ubqln2,5,MF,8.107210626185958
GO:0003729,mRNA binding,10,186,252,15381,0.0010026751797571724,0.013034777336843242,0.01055447557639129,Dhfr/Eef1a1/Celf1/Tia1/Fus/Pcbp3/Pcbp1/Tial1/Pcbp2/Xpo5,10,MF,3.281490015360983
GO:0051087,chaperone binding,6,186,99,15381,0.0012748903964277729,0.015504312240428078,0.012554098980103706,Dnajb6/Stip1/St13/Dnaja2/Dnajb1/Ptges3,6,MF,5.011730205278592
GO:0043130,ubiquitin binding,5,186,70,15381,0.0015709081801445156,0.01741859952689654,0.014104129171576147,Nbr1/Sqstm1/Adrm1/Tollip/Uchl1,5,MF,5.90668202764977
GO:0140101,"catalytic activity, acting on a tRNA",6,186,113,15381,0.0025023701579030503,0.024826146040248683,0.020102142542711487,Wars/Ptrh2/Dus3l/Gars/Tars/Pus1,6,MF,4.39080787896089
mmu03050,Proteasome,24,124,46,6715,1.3660723939144455e-30,2.8277698554029024e-28,2.588347693732634e-28,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/70247/69077/21762/66413/57296/66997/56436/26441/26446/26445/26440/23997/26442,24,KEGG,28.253856942496494
mmu05014,Amyotrophic lateral sclerosis,36,124,334,6715,8.0665879937230615e-19,8.348918573503368e-17,7.642030730895532e-17,19170/19185/15114/19182/22123/17463/12861/19166/23996/67126/233908/19179/19184/67089/18643/70247/18412/69077/67790/19069/56085/21762/67819/66413/69654/94232/57296/66997/56436/54609/26441/26446/26445/26440/23997/26442,36,KEGG,5.836874637821132
mmu05017,Spinocerebellar ataxia,23,124,135,6715,1.6084728056490414e-16,1.1098462358978386e-14,1.0158775614625526e-14,19170/19185/19182/22123/17463/19166/23996/19179/19184/67089/70247/69077/21762/66413/57296/66997/56436/26441/26446/26445/26440/23997/26442,23,KEGG,9.22610513739546
mmu05012,Parkinson disease,29,124,252,6715,6.504173479070859e-16,3.3659097754191696e-14,3.080924279559881e-14,19170/19185/19182/22123/17463/12861/19166/23996/67126/19179/19184/67089/78294/18749/22201/70247/69077/21762/66413/57296/66997/56436/22223/26441/26446/26445/26440/23997/26442,29,KEGG,6.231918842805939
mmu05022,Pathways of neurodegeneration - multiple diseases,35,124,431,6715,2.1094734559154872e-14,8.733220107490117e-13,7.993794148732373e-13,19170/19185/15114/19182/22123/17463/12861/19166/23996/67126/233908/19179/19184/67089/78294/22201/19697/70247/18412/69077/67790/21762/67819/66413/69654/57296/66997/56436/22223/26441/26446/26445/26440/23997/26442,35,KEGG,4.39759374298331
mmu05020,Prion disease,27,124,253,6715,5.099369210882752e-14,1.7592823777545493e-12,1.6103271192261321e-12,19170/19185/19182/22123/17463/12861/19166/23996/67126/19179/19184/67089/18749/70247/20867/69077/21762/66413/57296/66997/56436/26441/26446/26445/26440/23997/26442,27,KEGG,5.779198010965192
mmu05016,Huntington disease,27,124,275,6715,3.9655817073898914e-13,1.1726791620424394e-11,1.0733905373386173e-11,19170/19185/15114/19182/22123/17463/12861/19166/23996/67126/19179/19184/67089/70247/69077/21762/66413/69654/57296/66997/56436/26441/26446/26445/26440/23997/26442,27,KEGG,5.316862170087977
mmu05010,Alzheimer disease,27,124,358,6715,2.0000537731320804e-10,5.175139137979258e-9,4.736969462681244e-9,19170/19185/19182/22123/14433/17463/12861/19166/23996/67126/19179/19184/67089/19697/70247/69077/21762/66413/57296/66997/56436/26441/26446/26445/26440/23997/26442,27,KEGG,4.084181834564786
mmu05169,Epstein-Barr virus infection,18,124,174,6715,2.1803605063377824e-9,5.0148291645768996e-8,4.5902326449216473e-8,19185/19182/22123/17463/23996/19179/19184/67089/19697/70247/100038882/69077/21762/66413/57296/66997/56436/23997,18,KEGG,5.602057842046719
mmu04141,Protein processing in endoplasmic reticulum,12,124,158,6715,3.102344361420074e-5,6.421852828139553e-4,5.878126158480139e-4,15516/18415/69162/15505/56085/67819/94232/66245/27054/56445/81489/54609,12,KEGG,4.112903225806452
mmu01230,Biosynthesis of amino acids,7,124,69,6715,2.5801979459860193e-4,0.004855463407446418,0.004444360098349124,11674/18655/14433/21991/232087/27053/19139,7,KEGG,5.49380551659654
mmu03013,Nucleocytoplasmic transport,8,124,96,6715,3.6746005537481737e-4,0.0063386859552155995,0.005802000874339222,16650/13627/19384/16646/13680/238799/19069/72322,8,KEGG,4.512768817204301
mmu01200,Carbon metabolism,8,124,110,6715,9.15719164299168e-4,0.01371305867882511,0.0125519987906866,11674/14751/18655/14433/21991/14381/19139/20916,8,KEGG,3.93841642228739
mmu00010,Glycolysis / Gluconeogenesis,6,124,62,6715,9.274532439785098e-4,0.01371305867882511,0.0125519987906866,11674/16828/14751/18655/14433/21991,6,KEGG,5.240634755463059
mmu04066,HIF-1 signaling pathway,7,124,106,6715,0.0033217521088688027,0.04297516790849013,0.03933653813134108,11674/16828/18655/14433/67923/19697/26987,7,KEGG,3.5761564211807673
R-MMU-68867,Assembly of the pre-replicative complex,27,145,65,8014,5.938853777154216e-31,3.14165364811458e-28,2.319278685604436e-28,19170/19185/19171/19182/22123/17215/17463/19166/23996/19179/19184/67089/78294/17219/70247/17220/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,27,Reactome,22.95787798408488
R-MMU-68949,Orc1 removal from chromatin,27,145,68,8014,2.673941040528645e-30,7.072574052198265e-28,5.221221715979617e-28,19170/19185/19171/19182/22123/17215/17463/19166/23996/19179/19184/67089/78294/17219/70247/17220/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,27,Reactome,21.945030425963488
R-MMU-5610785,GLI3 is processed to GLI3R by the proteasome,25,145,56,8014,1.1229879983926254e-29,1.7082923727069708e-27,1.2611212223147672e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/18749/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,25,Reactome,24.673645320197046
R-MMU-75815,Ubiquitin-dependent degradation of Cyclin D,24,145,50,8014,1.7349077368816532e-29,1.7082923727069708e-27,1.2611212223147672e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,24,Reactome,26.529103448275862
R-MMU-5687128,MAPK6/MAPK4 signaling,27,145,72,8014,1.7428949357972722e-29,1.7082923727069708e-27,1.2611212223147672e-27,19170/19185/19171/235072/19182/22123/17463/19166/23996/19179/19184/67089/78294/18749/70247/69077/21762/66413/57296/66997/81489/26441/26446/26445/26440/23997/26442,27,Reactome,20.72586206896552
R-MMU-349425,Autodegradation of the E3 ubiquitin ligase COP1,24,145,51,8014,3.229286148784444e-29,1.7082923727069708e-27,1.2611212223147672e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,24,Reactome,26.008924949290062
R-MMU-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,24,145,51,8014,3.229286148784444e-29,1.7082923727069708e-27,1.2611212223147672e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,24,Reactome,26.008924949290062
R-MMU-69610,p53-Independent DNA Damage Response,24,145,51,8014,3.229286148784444e-29,1.7082923727069708e-27,1.2611212223147672e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,24,Reactome,26.008924949290062
R-MMU-69613,p53-Independent G1/S DNA damage checkpoint,24,145,51,8014,3.229286148784444e-29,1.7082923727069708e-27,1.2611212223147672e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,24,Reactome,26.008924949290062
R-MMU-8939902,Regulation of RUNX2 expression and activity,24,145,51,8014,3.229286148784444e-29,1.7082923727069708e-27,1.2611212223147672e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,24,Reactome,26.008924949290062
R-MMU-8932339,ROS sensing by NFE2L2,24,145,52,8014,5.90982960339251e-29,2.6052498834955315e-27,1.9232866516303694e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,24,Reactome,25.508753315649866
R-MMU-8941858,Regulation of RUNX3 expression and activity,24,145,52,8014,5.90982960339251e-29,2.6052498834955315e-27,1.9232866516303694e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,24,Reactome,25.508753315649866
R-MMU-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,24,145,53,8014,1.064327616349383e-28,4.330994684990951e-27,3.197291867737823e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,24,Reactome,25.027456083279116
R-MMU-4641257,Degradation of AXIN,24,145,54,8014,1.8878597164428903e-28,7.133412785702065e-27,5.2661349984985894e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,24,Reactome,24.5639846743295
R-MMU-1169091,Activation of NF-kappaB in B cells,25,145,62,8014,2.720521257133697e-28,8.730068636261155e-27,6.444842232718911e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/19697/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,25,Reactome,22.285873192436043
R-MMU-1236978,Cross-presentation of soluble exogenous antigens (endosomes),23,145,48,8014,2.930165061223561e-28,8.730068636261155e-27,6.444842232718911e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,23,Reactome,26.4830459770115
R-MMU-69052,Switching of origins to a post-replicative state,28,145,88,8014,3.24518071920087e-28,8.730068636261155e-27,6.444842232718911e-27,19170/19185/19171/19182/22123/17215/17463/19166/23996/19179/19184/67089/78294/17219/70247/17220/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/56317/26442,28,Reactome,17.585579937304075
R-MMU-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,24,145,55,8014,3.3005930571875825e-28,8.730068636261155e-27,6.444842232718911e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,24,Reactome,24.117366771159876
R-MMU-5610780,Degradation of GLI1 by the proteasome,24,145,55,8014,3.3005930571875825e-28,8.730068636261155e-27,6.444842232718911e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,24,Reactome,24.117366771159876
R-MMU-69541,Stabilization of p53,24,145,55,8014,3.3005930571875825e-28,8.730068636261155e-27,6.444842232718911e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,24,Reactome,24.117366771159876
R-MMU-174084,Autodegradation of Cdh1 by Cdh1:APC/C,25,145,63,8014,4.444957669482597e-28,1.119706003407759e-26,8.266061630967639e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/56317/26442,25,Reactome,21.932129173508486
R-MMU-69002,DNA Replication Pre-Initiation,27,145,80,8014,5.079120454054181e-28,1.2043877895420732e-26,8.891212216100073e-27,19170/19185/19171/19182/22123/17215/17463/19166/23996/19179/19184/67089/78294/17219/70247/17220/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,27,Reactome,18.653275862068966
R-MMU-4641258,Degradation of DVL,24,145,56,8014,5.691813750198834e-28,1.2043877895420732e-26,8.891212216100073e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,24,Reactome,23.68669950738916
R-MMU-5607761,Dectin-1 mediated noncanonical NF-kB signaling,24,145,56,8014,5.691813750198834e-28,1.2043877895420732e-26,8.891212216100073e-27,19170/19185/19171/19182/22123/17463/19166/23996/19179/19184/67089/78294/70247/69077/21762/66413/57296/66997/26441/26446/26445/26440/23997/26442,24,Reactome,23.68669950738916
